,tweetid,tweet_text,url,page_title
911,719438919511576576,The Syrian air force destroys positions and vehicles for “ISIS” and “Al-Nusra” terrorists https://t.co/Hyb7MPj2re,https://bit.ly/23o2TO9,"Updated-Syrian Air Force targets terrorist organizations’ dens, kills scores of them – Syrian Arab News Agency"
912,856843804028043266,Seoul: North Korea holds drill to mark military anniversary https://t.co/gE7BHRcxJc https://t.co/VcuMkKRPF5,https://www.chicagotribune.com/ct-north-korea-military-anniversary-drill-20170425-story.html,Seoul: North Korea holds drill to mark military anniversary - Chicago Tribune
913,862253057350012928,"After Comey’s ouster, Democrats press for independent probe of Russia’s meddling in election https://t.co/IJCLR2HZpX",https://goo.gl/ebWdaA,Furor over Comey firing grows with news that he sought resources for Russia investigation before his dismissal - The Washington Post
914,851958383397785600,'The Trump era': Attorney General Jeff Sessions outlines tougher stance on illegal imm... https://t.co/Ouklq0TzKq https://t.co/VM3igrUqyj,https://www.azcentral.com/story/news/politics/washington/2017/04/11/trump-era-attorney-general-jeff-sessions-outlines-tougher-stance-illegal-immigration/100330208/,'The Trump era': Attorney General Jeff Sessions outlines tougher stance on illegal immigration
915,756194512200794113,Moscow: Commitment to Russian- US agreements would improve the situation in Syria https://t.co/L4E5oBM6lq,https://bit.ly/29Y4yQC,Moscow: Commitment to Russian- US agreements would improve the situation in Syria – Syrian Arab News Agency
916,748405266840903680,"Terrorists breach cessation of hostilities 4 more times, 169 towns joined the agreement https://t.co/QvI9lyiEWR",https://bit.ly/29rOt7b,"Terrorists breach cessation of hostilities 4 more times, 169 towns joined the agreement – Syrian Arab News Agency"
917,842775512183377926,Trump meeting Merkel at White House after criticizing her during campaign https://t.co/2Wo4pnUty1,https://goo.gl/v5a4cH,Trump meeting Merkel at White House after criticizing her during campaign | Fox News
918,864008048905523200,North Korea: New Long-Range Missile Can Carry Heavy Nuke https://t.co/T7mzBmyAZ0 https://t.co/D2OanUT88A,https://sanfrancisco.cbslocal.com/2017/05/14/north-korea-new-long-range-missile-can-carry-heavy-nuke/,North Korea: New Long-Range Missile Can Carry Heavy Nuke – CBS San Francisco
919,825514346788814848,Hundreds protest after 11 detained at JFK Airport amid immigration crackdown https://t.co/YMyccYMl2M https://t.co/5MRigmRYOm,https://abc7news.com/news/hundreds-protest-after-11-detained-at-jfk-amid-immigration-crackdown-/1726012/,Hundreds protest after 11 detained at JFK Airport amid immigration crackdown  - ABC7 San Francisco
920,869674096660971521,Wakefield High School investigating teddy bear hanging by noose found on campus https://t.co/bb97gwNMJm https://t.co/XBWjNS13so,https://abc7news.com/news/wakefield-hs-investigating-teddy-bear-hanging-by-noose-/2056052/,Wakefield High School investigating teddy bear hanging by noose found on campus - ABC7 San Francisco
921,844676425571553281,Trump budget proposal has billions for border wall but Arizona impact unclear https://t.co/jorLhfs01r https://t.co/FxBgPH7baS,https://www.azcentral.com/story/news/politics/border-issues/2017/03/22/trump-budget-border-wall-arizona/99471892/,Trump budget proposal has billions for border wall but Arizona impact unclear
922,816042918834212864,Advocates Aim To End Drug-Related License Suspensions https://t.co/Dd7m8xTzKU https://t.co/ZDH7F65hx3,https://philadelphia.cbslocal.com/2017/01/02/advocates-aim-to-end-drug-related-license-suspensions/,Advocates Aim To End Drug-Related License Suspensions – CBS Philly
923,696219493291327488,Bernie Sanders makes ‘SNL’ appearance with Larry David https://t.co/IGpA5U2b9S #news,https://bit.ly/1W14PEj,Bernie Sanders makes ‘SNL’ appearance with Larry David | The Seattle Times
924,835415093131296769,Justice Dept. wants appeal of Trump’s travel ban put on hold https://t.co/7GULcIEWfB https://t.co/GZ4WeOKJ3X,https://www.seattletimes.com/seattle-news/government-wants-appeal-of-trumps-travel-ban-put-on-hold/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_seattle-news,Justice Dept. wants appeal of Trump travel ban put on hold | The Seattle Times
925,826243456829890561,"Trump travel ban triggers worry, protests at LAX https://t.co/ZygHtiBVdd https://t.co/5utWRBI4Qz",https://abc7.com/politics/trump-travel-ban-triggers-worry-protests-at-lax/1728846/,"Trump travel ban triggers worry, protests at LAX - ABC7 Los Angeles"
926,788974618367234048,US General Urges Iraqis 'Not to Rush' Mosul Fight https://t.co/uLzRRtmZxy,https://bit.ly/2enKDOW,US General Urges Iraqis 'Not to Rush' Mosul Fight | Voice of America - English
927,728876111120109568,Syrian army air force destroys ISIS vehicles and gatherings in Homs countryside https://t.co/iyvwQuH5ij,https://bit.ly/23wNaY1,Syrian Army and Air Force destroy ISIS vehicles and gatherings in different areas – Syrian Arab News Agency
928,864616521368305664,"Rauner, Madigan start annual push to avoid blame for lack of budget https://t.co/4ILIkDRpA8 https://t.co/l3XFNOa8DE",https://www.chicagotribune.com/ct-rauner-madigan-state-budget-met-0517-20170516-story.html,"Rauner, Madigan start annual push to avoid blame for lack of budget - Chicago Tribune"
929,837967186014715904,Erroneously released murder suspect arrested in Georgia https://t.co/3iP0uejlJr https://t.co/L3a3jWwpvC,https://www.chicagotribune.com/ct-erroneously-released-murder-suspect-arrested-in-georgia-20170304-story.html,Erroneously released Chicago murder suspect arrested in Georgia - Chicago Tribune
930,786217990500999173,Bill Clinton to campaign Friday in Cincinnati and Columbus https://t.co/zzPHX1NL8I #politics,https://bit.ly/2efOPDT,Bill Clinton to campaign Friday in Cincinnati and Columbus  - cleveland.com
931,872242818483400704,Racial Slur Found in Local Middle School's Yearbook https://t.co/0LybGV8VTP https://t.co/22dfVru2fE,https://www.nbcsandiego.com/news/local/Racial-Slur-Printed-Cover-Black-Mountain-Middle-School-Yearbook-426860471.html,Racial Slur Printed on Cover of San Diego Area Middle School’s Yearbook – NBC 7 San Diego
932,874205981634428929,Transgender Women Attacked by Group Screaming Insults: Cops https://t.co/FpKeyWKhlQ https://t.co/0jE4OtFsoa,https://www.nbcnewyork.com/news/local/Transgender-Women-Attacked-Hospitalized-in-Brooklyn-427846193.html,"Group Attacks Transgender Women, Tells Them to ‘Get off Their Block’: Cops – NBC New York"
933,872456132861755393,Restaurant inspections: 3 in Phoenix area on the list this week https://t.co/cvgcdiACjL https://t.co/YXK3XKZpmf,https://www.azcentral.com/story/news/local/phoenix-contributor/2017/06/07/restaurant-inspections-violations-phoenix-area-may-22/363651001/,3 Phoenix-area restaurants on this week's list
934,792417568359198720,President Barack Obama to campaign in Ohio Tuesday: Details https://t.co/WtjD6A3nrM #politics,https://bit.ly/2eYAUiF,President Barack Obama to campaign in Ohio Tuesday: Details - cleveland.com
935,841860498563969025,What you need to know about Trump's 2005 tax return https://t.co/RARQrhmFq5,https://goo.gl/Sn7c2n,What you need to know about Trump's 2005 tax return
936,718904791309484032,Sanders wins Democratic presidential caucuses in Wyoming https://t.co/dAkFRHH3Hn #news,https://bit.ly/20qx3eo,Sanders wins Democratic presidential caucuses in Wyoming | The Seattle Times
937,831975697136701440,"Trump labor nominee Puzder withdraws, White House official says, amid concerns over hi... https://t.co/oJeULR3Dtr https://t.co/Nm94CCkCBb",https://www.washingtonpost.com/blogs/post-politics/wp/2017/02/15/trump-labor-nominee-puzder-withdraws-white-house-official-says-amid-concerns-over-his-personal-background-and-business-record/,"Andrew Puzder withdraws labor nomination, throwing White House into more turmoil - The Washington Post"
938,844297630922543105,CIA evidence leaves Democratic lawmaker demanding special inquiry into Russia's electi... https://t.co/2GlMjC93HF https://t.co/e0koLtXX8H,https://www.washingtontimes.com/news/2017/mar/21/jack-reed-independent-commission-special-prosecuto/?utm_source=RSS_Feed&utm_medium=RSS,CIA evidence leaves Democratic lawmaker demanding special inquiry into Russia's election meddling - Washington Times
939,837115330497503232,Senate Democrats accuse Rauner of derailing budget deal talks https://t.co/9AalCx5fxm https://t.co/YsaE6an1K2,https://www.chicagotribune.com/ct-illinois-senate-budget-cullerton-rauner-met-0302-20170301-story.html,Senate Democrats accuse Rauner of derailing budget deal talks - Chicago Tribune
940,849750328371236866,Images: Proposals for President Donald Trump's Border Wall https://t.co/cpl9vCe0yG https://t.co/yWr8gLFJQ8,https://www.nbcsandiego.com/news/local/Images-Proposals-for-President-Donald-Trumps-Border-Wall-418415613.html,Images: Proposals for President Donald Trump’s Border Wall – NBC 7 San Diego
941,685959427854176257,How Islamophobia Hurts Muslim Women the Most... https://t.co/gnu2nITluj https://t.co/QPQRLRYxt2,https://broadly.vice.com/en_us/article/how-islamophobia-hurts-muslim-women-the-most,How Islamophobia Hurts Muslim Women the Most
942,826087911376433153,Syria warns setting up safe zones for civilians unsafe https://t.co/QIKwTuOB8j https://t.co/BDF8MfMluc,https://www.detroitnews.com/story/news/world/2017/01/30/syria/97237602/,The Detroit News
943,708063952039596032,Group asks Trump to apologize for saying ‘Islam hates us’ https://t.co/FctQQfUuyb #news,https://bit.ly/1YDtq48,Group: Trump should apologize for saying ‘Islam hates us’ | The Seattle Times
944,868582918008033280,"UK police show photo of Manchester concert bomber, ask public for info https://t.co/Ab6BnggQiL https://t.co/bhosmvQryk",https://www.chicagotribune.com/ct-manchester-bombing-arrests-20170527-story.html,"U.K. police show photo of Manchester concert bomber, ask public for info - Chicago Tribune"
945,822875204460363776,Caught On Video: Transgender Woman Attacked In Center City https://t.co/rb8ITmVKqc https://t.co/UHWd4cLTyI,https://philadelphia.cbslocal.com/2017/01/21/caught-on-video-transgender-woman-attacked-in-center-city/,Caught On Video: Transgender Woman Attacked In Center City – CBS Philly
946,867167621531271169,"Trump budget sees big cuts, big deficits https://t.co/kGOf39M4AX",https://goo.gl/iiSOEa,"Trump budget sees big cuts, big deficits | Fox News"
947,877558220767866880,"Republicans claim a big victory, and Trump promptly exaggerates it https://t.co/LuSUrjsW2y",https://goo.gl/qn9XY2,Trump simply can’t stop exaggerating his electoral wins - The Washington Post
948,745779686886637568,Motion to toss death penalty denied for man accused of killing state trooper https://t.co/LfLdbt6eLO https://t.co/QalZzpilKd,https://www.pennlive.com/news/2016/06/eric_frein_death_penalty.html#incart_2box_news,Motion to toss death penalty denied for man accused of killing state trooper  - pennlive.com
949,834412770510647298,Trump lays out tougher approach to illegal immigration https://t.co/dq44yW3SHg https://t.co/3bGXVQPPMN,https://www.kob.com/national/us-to-increase-number-of-immigrants-targeted-for-deportation/4405813/?cat=500,Page Not Found | KOB.com
950,686290945956970496,How does Iran spell relief? K E R R Y Lifting of sanctions is just days away https://t.co/QZ0ZHZTNZy #ImpeachObama https://t.co/VyB1rxbtnX,https://bit.ly/1RgNw3w,Kerry: Iran sanctions relief 'days away'
951,786604752528248833,What Trump and Clinton will talk about at the 3rd presidential debate https://t.co/Z0AQHzh0Rc,https://bit.ly/2eaQ95T,What Trump and Clinton will talk about at the 3rd presidential debate - nj.com
952,854304010471428096,Trump's old tweets are quickly becoming a minefield of hypocrisy https://t.co/1r5TDGycqV,https://goo.gl/CWcgbh,Trump’s old tweets are becoming a minefield of hypocrisy - The Washington Post
953,851481989790265344,Cook County Judge Killed in Chicago Shooting https://t.co/EphskLMBfQ https://t.co/J9l2H9jdPb,https://www.nbcchicago.com/news/local/cook-county-judge-killed-woman-wounded-chicago-shooting-419041664.html,"Cook County Judge Killed, Woman Wounded in Chicago Shooting – NBC Chicago"
954,839166347162566656,Sonoma County Voters To Decide On Marijuana Tax https://t.co/e3RdpxUm3w https://t.co/rQiPPUKCqP,https://sanfrancisco.cbslocal.com/2017/03/07/unincorporated-sonoma-county-marijuana-tax-cultivation-sales-measure-a/,Sonoma County Voters To Decide On Marijuana Tax – CBS San Francisco
955,714021216378421252,Pakistani team in India to probe attack on Indian air base https://t.co/dMyZCvq2ku #news,https://bit.ly/22EtDJV,Pakistani team in India to probe attack on Indian air base | The Seattle Times
956,702901392998998016,#Syrian army recaptures town in #Aleppo province from #ISIS group https://t.co/EolpXC4tCN https://t.co/siNozSMKmY,https://www.washingtontimes.com/news/2016/feb/25/syrian-army-recaptures-town-aleppo-province-isis-g/,Syrian army recaptures town in Aleppo province from ISIS group - Washington Times
957,743726893451481088,#Russia strikes U.S.-backed rebels in #Syria: U.S. official  https://t.co/ZX1wrAeWOI https://t.co/iAepquvF34,https://reut.rs/1ZVCfqd,Russia failed to heed U.S. call to stop targeting Syrian rebels: U.S | Reuters
958,703090952466886656,"Debate Takeaways: Rubio, Cruz aggressively take on Trump https://t.co/U7zouR4f5E #news",https://bit.ly/1SZidLA,"Debate Takeaways: Rubio, Cruz aggressively take on Trump | The Seattle Times"
959,857971919471226880,House GOP working with White House on tax plan — for now https://t.co/TkJI4k1IcL,https://goo.gl/YkAPIa,House GOP working with White House on tax plan — for now - The Washington Post
960,841348389799383046,"Trump compares rise in Obamacare's popularity to Obama: 'When he left, people liked him' https://t.co/ceIXsLK5du",https://goo.gl/yRHmky,"Trump compares coverage of Obamacare to Obama’s popularity: ‘When he left, people liked him’ - The Washington Post"
961,855500037471838208,Justice Dept. Intensifies Effort To Crack Down On Sanctuary Cities https://t.co/tP5bHsxmZB https://t.co/9iNpWGrxR9,https://sanfrancisco.cbslocal.com/2017/04/21/trump-justice-department-sanctuary-city-letters-crackdown-threat/,Justice Dept. Intensifies Effort To Crack Down On Sanctuary Cities – CBS San Francisco
962,780343707253903360,New York Times Endorses Hillary Clinton for President https://t.co/ivUM5anr4X https://t.co/XzmWm8sp7U,https://www.nbcdfw.com/news/politics/New-York-Times-Endorses-Hillary-Clinton-for-President-394681531.html,New York Times Touts Clinton’s Bi-Partisanship in Endorsement – NBC 5 Dallas-Fort Worth
963,727095330504773632,The only place Hillary is trully welcome is a cell!!! #HillaryForPrison2016  https://t.co/YLFgcyPSH8 https://t.co/ubmJfWBx3D,https://dailycaller.com/2016/05/01/west-virginia-mayor-the-clintons-are-simply-not-welcome-in-our-town-video/,West Virginia Mayor: The Clintons Are ‘Simply Not Welcome In Our Town’ [VIDEO] | The Daily Caller
964,708465470278672385,#Trumprally postponed amid huge protests https://t.co/RVyOBDWk5I  True Americans protesting against the biggest face of bigotry,https://goo.gl/uRKIXm,Trump rally cancelled amid huge protests | TheHill
965,819325406079840256,"Trump Rails Against ‘Fake News,’ Previews His White House Agenda https://t.co/P0fnvmF4lP https://t.co/UmjpBfGUoP",https://chicago.cbslocal.com/2017/01/11/trump-rails-against-fake-news-previews-his-white-house-agenda/,"Trump Rejects Russian Reports, Calling It ‘Fake News’ – CBS Chicago"
966,848591737937420288,Top Democrat accuses White House of trying to distract from Russia investigation https://t.co/xzphCDmMSX,https://goo.gl/B3klQD,Top Democrat on intelligence panel accuses White House of trying to distract Congress from Russia investigation - The Washington Post
967,866407868043579392,Trump told the Russians that firing Comey took the pressure off. This is what he should have said instead. https://t.co/etxF3lZ80o,https://goo.gl/0BT4CR,Trump told the Russians that firing Comey took the pressure off. This is what he should have said instead. - The Washington Post
968,866584277349265409,Israeli minister expresses concerns over US-Saudi Arabia deal ahead of Trump visit https://t.co/nQHHL1Kkqa,https://goo.gl/jymYiD,Israeli minister expresses concerns over US-Saudi Arabia deal ahead of Trump visit | Fox News
969,847461019349770240,Mexican Atty. General Accused of Drug Smuggling in San Diego https://t.co/YaQsaeaEpV https://t.co/xGoHpC07UG,https://www.nbcsandiego.com/news/local/Mexican-Attorney-Charged-with-Drug-Trafficking-at-San-Diego-Border-417486513.html,Mexican Attorney General Charged With Drug Trafficking at San Diego Border – NBC 7 San Diego
970,846607814063616001,Top House intel Democrat calls for Nunes recusal from Trump-Russia probe |  https://t.co/OXeHMOaHXA,https://fxn.ws/2nYn7Pv,Top House intel Democrat calls for Nunes recusal from Trump-Russia probe | Fox News
971,869772101644951553,Big Changes Coming As Trump Meets With Former Campaign Managers At White House https://t.co/bfQr5rPWTb https://t.co/Yh1DeNHTCb,https://miami.cbslocal.com/2017/05/30/trump-on-verge-of-making-big-changes-to-communications-team/,Big Changes Coming As Trump Meets With Former Campaign Managers – CBS Miami
972,839837009011228674,AZ Supreme Court to hear minimum wage suit https://t.co/qIrFCyE9hn https://t.co/2MHBUtuIlu,https://www.abc15.com/news/region-phoenix-metro/central-phoenix/arizona-supreme-court-to-hear-minimum-wage-lawsuit,Supreme Court questions minimum wage challengers
973,869674097818685443,Ugly confrontation as ICE officers arrest immigrant https://t.co/sjYXLlmlni https://t.co/NpLnhNoioo,https://nypost.com/2017/05/30/ugly-confrontation-as-ice-officers-arrest-immigrant/,Ugly confrontation as ICE officers arrest immigrant
974,823127589564858368,Cuomo promotes trade despite Trump campaign against pacts https://t.co/0fiDCIszpQ https://t.co/C9yhHanL48,https://nypost.com/2017/01/22/cuomo-promotes-trade-despite-trump-campaign-against-pacts/,Cuomo promotes trade despite Trump campaign against pacts
975,738764527953543168,Army establishes control over main rotary in Athrya area in Hama https://t.co/9Vd75w132D,https://bit.ly/1PrrxXR,Army establishes control over main rotary in Athrya area in Hama – Syrian Arab News Agency
976,850086816220893185,Trump hints at military action to retaliate against Assad after chemical attack https://t.co/5SQfGinO6D https://t.co/WMSwJQKMfi,https://www.chicagotribune.com/ct-us-response-to-syria-chemical-attack-20170406-story.html,Trump hints at military action to retaliate against Assad after chemical attack - Chicago Tribune
977,825768076117409793,Mother of missing twins appears for arraignment hearing https://t.co/viqw6q9ygp https://t.co/JeUhpNG1gB,https://www.post-gazette.com/local/city/2017/01/29/Mother-of-missing-twins-appears-for-arraignment-hearing/stories/201701290184,Mom kept in jail over fraud tied to missing twins case | Pittsburgh Post-Gazette
978,829035367936450560,Betsy DeVos Confirmed As Education Secretary By Razor-Thin Margin https://t.co/UdmrjBXOJi https://t.co/uPJ0A2UiTO,https://sanfrancisco.cbslocal.com/2017/02/07/betsy-devos-trump-education-secretary-confirmed/,Betsy DeVos Confirmed As Education Secretary By Razor-Thin Margin – CBS San Francisco
979,856344428625186821,Trump's first 100 days: What can he accomplish before the hundredth day? https://t.co/OhOojrrXIl,https://goo.gl/jVQ2S7,Trump’s first 100 days: What can he accomplish before the hundredth day? - The Washington Post
980,736563219758764032,#Iraq begins liberating #Fallujah city center  https://t.co/sOCJVUux6q https://t.co/sWl35C3xBO,https://bit.ly/1UkgQ8j,Iraq begins liberating heart of Fallujah  | Al Arabiya English
981,872281752940810242,"Obama, in Canada, Warns Against Isolationism https://t.co/FhdTQ47ZP3 https://t.co/W4kgtWLTHz",https://www.nbcdfw.com/news/politics/Obama-in-Canada-Warns-Against-Isolationism-and-Populist-Alternatives-426894701.html,"Obama, in Canada, Warns Against Isolationism and ‘Populist Alternatives’ – NBC 5 Dallas-Fort Worth"
982,820612269721714688,Mosul University Fully Liberated by Iraqi Troops: Military https://t.co/ukOR0vJbkd https://t.co/dfRWPESwQ8,https://www.nbcdfw.com/news/national-international/Mosul-University-Fully-Liberated-by-Iraqi-Troops-Military--410762305.html,Mosul University Fully Liberated by Iraqi Troops: Military – NBC 5 Dallas-Fort Worth
983,759665468902748160,"@Aashi_Rao oh really? Read this before. By the way, they have nothing to do with ISIS https://t.co/RUv6iPRqqe",https://www.ibtimes.co.uk/sony-world-photography-awards-2016-incredibly-powerful-portraits-acid-attack-victims-win-grand-1556061,Sony World Photography Awards 2016: Incredibly powerful portraits of acid attack victims win grand prize
984,849666591835009024,Russia Denies Involvement In Syria Chemical Attack https://t.co/pp5EJGNzZ0 https://t.co/wySLLYTuaW,https://miami.cbslocal.com/2017/04/05/russia-denies-involvement-in-syria-chemical-attack/,Russia Denies Involvement In Syria Chemical Attack – CBS Miami
985,826791812656410626,Man found shot to death at SW Houston apartments https://t.co/JxibaUWwSI https://t.co/xonCSf4jpj,https://www.chron.com/news/houston-texas/houston/article/Man-found-shot-to-death-at-SW-Houston-apartments-10899560.php,Man found shot to death at SW Houston apartments
986,712700776586436608,Head of the Syrian Arab Republic’s delegation to the Syrian-Syrian dialogue in Geneva Dr. Bashar al-Jaafari me... https://t.co/99oKQCKxXL,https://bit.ly/1U9qZHe,"Head of the Syrian Arab Republic’s delegation to the Syrian-Syrian dialogue in Geneva Dr. Bashar al-Jaafari meets Feredica Mogherini, the European Union’s foreign policy chief at the delegation’s residence – Syrian Arab News Agency"
987,879708618127495169,Russia accuses US of provocation over Syria chemical-attack warning https://t.co/VW8K5p9cNt,https://goo.gl/HpuKge,Russia accuses US of provocation over Syria chemical-attack warning | Fox News
988,764115005755105280,Top German intelligence man warns #IS hit squads slipped into Europe alongside refugees    https://t.co/y6f7ZYaBIp https://t.co/kHi9ZsXxB1,https://dailym.ai/2b3Fk6t,ISIS 'hit squads and sleeper cells' are in Europe after slipping in alongside refugees | Daily Mail Online
989,689930971034968064,#ISIS terrorists destroyed the oldest Christian monastery in #Iraq  Fuckers. https://t.co/1zmVemMhqj #tcot #pjnet https://t.co/NJKfpUwq9F,https://www.bbc.com/news/world-middle-east-35360415,Iraq's oldest Christian monastery destroyed by Islamic State - BBC News
990,778481020182024192,Arpaio still investigating Obama birth certificate https://t.co/a2tJcp0mrJ,https://bit.ly/2cTfhxk,Sheriff Joe Arpaio: I'm still investigating President Barack Obama's birth certificate
991,842537692525187072,Senate intelligence leaders say they have no evidence that Trump Tower was wiretapped https://t.co/NYLhFQ4Pc1,https://goo.gl/tZGKso,Senate intelligence leaders say they have no evidence Trump was surveilled - The Washington Post
992,705676307531563009,#IS showing an orphanage full of children being trained as the next generation of fighters https://t.co/Ba6zRmRBe0 https://t.co/VpmHYsYLsG,https://www.dailymail.co.uk/news/article-3475470/Shocking-new-ISIS-video-shows-orphanage-children-jihadi-parents-killed-trained-generation-fighters.html,ISIS video shows an orphanage full of children being trained | Daily Mail Online
993,850320338479177730,Several Killed In U.S. Military Strike Against Syrian Regime https://t.co/LPxQnHnxXm https://t.co/CdBVipqWiU,https://philadelphia.cbslocal.com/2017/04/07/fatalities-us-strike-against-syria/,Several Killed In U.S. Military Strike Against Syrian Regime – CBS Philly
994,841342603257872385,The GOP's Obamacare replacement bill had a very bad day Sunday https://t.co/9ExbCCNvUc,https://goo.gl/w33VHx,The GOP’s Obamacare replacement bill had a very bad day Sunday - The Washington Post
995,695322706535936001,Elizabeth Warren Defends Bernie Sanders From Goldman Sachs Criticism https://t.co/TJjtIsKEiR https://t.co/RJHTF8dpol,https://goo.gl/FrOvxY,Election 2016: Elizabeth Warren Defends Bernie Sanders From Goldman Sachs Criticism
996,865675049352736768,Trump is practically begging to be accused of obstruction of justice https://t.co/2e0v60qADI,https://goo.gl/d4nou2,Trump is practically begging to be accused of obstruction of justice right now - The Washington Post
997,784415255724122112,Howard University welcomes the Catherine Hughes School of Communications https://t.co/FXLUChoCLS,https://bit.ly/2dETkEq,Howard University welcomes the Catherine Hughes School of Communications
998,839971928341413888,City to probe nonprofit after WCPO investigation https://t.co/MmJ0THUhcO https://t.co/lfUFznXg28,https://www.wcpo.com/news/government/local-politics/cranley-calls-for-investigation-into-health-gap-after-wcpo-reveals-questionable-spending,City to probe nonprofit after WCPO investigation
999,698722112844894208,Maryland lawmakers run afoul on online donation ban https://t.co/AmMUmsf0gp https://t.co/tuFQxQCLxu,https://baltimore.cbslocal.com/2016/02/12/maryland-lawmakers-run-afoul-on-online-donation-ban/,Maryland Lawmakers Run Afoul On Online Donation Ban – CBS Baltimore
1000,837277133122732037,City Council Committee Pass $15 Per Hour Minimum Wage Bill https://t.co/epF8o4cblQ https://t.co/s1mH3WqShq,https://baltimore.cbslocal.com/2017/03/02/city-council-committee-pass-15-per-hour-minimum-wage-bill/,City Council Committee Pass $15 Per Hour Minimum Wage Bill – CBS Baltimore
1001,700991838279217152,The army destroys positions and dens of terrorists in different areas https://t.co/mcBeGLaIaj,https://bit.ly/1QQbnlr,The army restores security to more areas in northern Lattakia and eastern Aleppo – Syrian Arab News Agency
1002,763067591237656576,Looks like Hillary has some serious mental health problems #WakeUpAmerica #HillaryHealth  https://t.co/kxFQ6Mmm6h https://t.co/QyVKRjlIoQ,https://www.youtube.com/watch?v=OqbDBRWb63s&feature=youtu.be,The Truth About Hillary's Bizarre Behavior - YouTube
1003,870113785641668612,Clinton calls out Russia for election loss https://t.co/TlXx50q1ig,https://goo.gl/2thKmm,Clinton calls out Russia for election loss | Fox News
1004,834466646282608641,Trump promises spending cuts in White House budget meeting https://t.co/OPRC6mPW0j,https://goo.gl/tI8B62,Trump promises spending cuts in White House budget meeting - The Washington Post
1005,821751815259779072,Man Tries to Set Self on Fire Outside Trump's DC Hotel in Protest https://t.co/ngoYhG4aED https://t.co/xLveN99qnE,https://www.nbcdfw.com/news/national-international/Man-Allegedly-Tries-to-Set-Self-on-Fire-in-Trump-Protest-411021895.html,Man Tries to Set Himself on Fire Outside Trump International Hotel in Protest – NBC 5 Dallas-Fort Worth
1006,837755800995127296,Student Behind Muslim Internment-Style Fliers Speaks Out https://t.co/ygNQ4uzGlM https://t.co/tpRqPcM8UL,https://www.nbcdfw.com/news/national-international/Student-Behind-Controversial-Fliers-Calling-for-Removal-of-Muslims-at-UCSD-Speaks-Out-415277903.html,Student Behind Controversial Fliers Calling for Removal of Muslims at UCSD Speaks Out – NBC 5 Dallas-Fort Worth
1007,724908735760596994,The Republic delegation holds a session of talks with de Mistura https://t.co/ptwI3VnOnB,https://bit.ly/1NvZ0zF,Al-Jaafari: We engaged in every discussion that could serve our country and people – Syrian Arab News Agency
1008,810945897798504448,Turkey police officer kills Russian ambassador to Turkey at photo exhibit https://t.co/0WwO911Gke https://t.co/VfaLorO0XW,https://www.chicagotribune.com/ct-russian-ambassador-turkey-attacked-20161219-story.html,"Russian ambassador to Turkey assassinated, gunman evokes Syria - Chicago Tribune"
1009,859808747824328704,Republicans' health-care bill looks like it's in danger ... again https://t.co/HGrBwyjz9R,https://goo.gl/EwNId0,Republicans' health-care bill looks like it has enough votes to pass the House - Washington Post
1010,836273779403804672,House Intelligence chairman denies evidence of Trump team’s ties to Russia https://t.co/gaCDxs8bjG,https://goo.gl/Rg6FcC,House Intelligence chairman says he hasn’t found evidence of Trump team’s ties to Russia - The Washington Post
1011,825060444742234113,President Trump and Britain's Theresa May meet for first time https://t.co/qP2EhT51FY https://t.co/ZqwIusSELo,https://abc7news.com/politics/trump-and-britains-theresa-may-meet-for-first-time/1723640/,President Trump and Britain's Theresa May meet for first time - ABC7 San Francisco
1012,845785284008644608,Scuffle breaks out at pro-Trump rally in California https://t.co/7XsX2koG33,https://goo.gl/2nocSn,Arrests after scuffle breaks out at California Trump rally | Fox News
1013,798233087523962881,Blackhawks Pay Tribute to Andrew Shaw at United Center https://t.co/ET0qeV4YLE https://t.co/uCk00WIo83,https://www.nbcchicago.com/news/local/video-chicago-blackhawks-tribute-andrew-shaw-sunday-401127016.html,Blackhawks Pay Tribute to Andrew Shaw at United Center – NBC Chicago
1014,830254204149231616,"Trump vows more 'security' action next week, amid immigration court fight https://t.co/OxVmWy3efv",https://goo.gl/09xyNm,"Trump vows more 'security' action next week, amid immigration court fight | Fox News"
1015,752944599732146176,Cops walk off job at Minneapolis arena after WNBA players wear ‘Black Lives Matter’ shirts https://t.co/Q2pdKoxY1P https://t.co/lEwlfhERt0,https://www.breitbart.com/sports/2016/07/12/cops-walk-off-job-at-minneapolis-arena-after-wnba-players-wear-black-lives-matter-shirts/,Cops Walk Off Job at Minneapolis Arena After WNBA Players Wear 'Black Lives Matter' Shirts
1016,778504924929720320,Foke Russia ‘carried out air strike on Syrian aid convoy in REVENGE for US forces bombing Assad’s troops’  https://t.co/r63k9pGjXI #Foke,https://dailym.ai/2cJ3Q10,Russia ‘carried out air strike on Syrian aid convoy in REVENGE for US forces bombing Assad’s troops’  | Daily Mail Online
1017,818874406516703232,Jeff Sessions attorney general hearing: Will recuse self from Clinton probe https://t.co/Df04RDLiM0 https://t.co/F12vNBPSpo,https://www.chicagotribune.com/ct-jeff-sessions-attorney-general-confirmation-hearing-20170110-story.html,"Jeff Sessions lays out conservative vision, vows to stand up to Trump if needed - Chicago Tribune"
