tweetid,tweet_text,url,is_matching
809221432060186624,Of course.  #MakeAmericaGreatAgain https://t.co/MV8OQCE9xn,https://twitter.com/People4Bernie/status/809219790590001153,0
796113759878152192,This is brilliant. #HillaryForPrison2016 https://t.co/rT5MaC3AVb #TrumpForPresident,https://twitter.com/penelope7usa/status/795861127703986180,0
700609217711857664,"MT @peddoc63: #TedCruz Fought Against Amnesty, Against Obamacare, For #2A. https://t.co/I1xTjnfeCw #CruzCrew #PJNET",https://twitter.com/peddoc63/status/695439278369742850/photo/1,0
736708105145331714,"RT @cantontweet: MT @peddoc63: #TedCruz Fought Against Amnesty, Against Obamacare, For #2A. https://t.co/CH8lWdXVdO #CruzCrew #PJNET",https://twitter.com/peddoc63/status/695439278369742850/photo/1,0
756048184489578496,"Just like #LyinCrookedHillary - world-class liar, cheater https://t.co/cI4YYZI6oU",https://twitter.com/patsylake/status/755401360523137024,0
796119727856906242,Hillary is corrupt through and through. Send her to prison. #HillaryForPrison2016 https://t.co/HElIXYd0Mt #TrumpForPresident,https://twitter.com/PatriotSurge/status/795772549607161857,0
769987967116902400,"And if they want OUR guns, we'll never give them away without fight! https://t.co/tnVdBUkAEL",https://twitter.com/patriototus/status/769987967116902400/photo/1,0
764526972747722752,Free people of America will never be disarmed by tyrants! https://t.co/Yt7k6eHyPZ,https://twitter.com/patriototus/status/764526972747722752/photo/1,0
756945759715463169,We have an immigration crisis but the Gov't wants to increase the inflow of criminals instead of closing the border https://t.co/S1364cUBHy,https://twitter.com/patriototus/status/756945759715463169/photo/1,0
738141845713125376,Trump is a true patriot unlike Obama. https://t.co/VivJ7EwXMQ https://t.co/7mOPFDrWZx,https://twitter.com/patriototus/status/738141845713125376/photo/1,0
713297045939953664,@AnnCoulter had an investigation into anti-Trump rally’s protesters. #HillaryForPrison2016 https://t.co/9m4N643Xbb https://t.co/bUDQZ1zoZK,https://twitter.com/patriototus/status/713297045939953664/photo/1,0
708462560589123584,That's just insane. #HillaryForPrison2016 https://t.co/fdVVBWrUm0,https://twitter.com/patriototus/status/708462560589123584/photo/1,0
702513041443852288,Victory is always possible for those who refuse to stop fighting. #Patriot #BeingPatriotic https://t.co/xAe8eiEGhF,https://twitter.com/patriototus/status/702513041443852288/photo/1,0
695407514733576193,"If Obama releases terrorists, tries to close #Gitmo and invites Syrians into the U.S., he helps terrorists. #PJNET https://t.co/szQuZi8u8V",https://twitter.com/patriototus/status/695407514733576193/photo/1,0
694264041569521664,The only place Hillary deserves is prison #ccot #tcot #BeingPatriotic https://t.co/DQaqwpn5WK,https://twitter.com/patriototus/status/694264041569521664/photo/1,0
690287527995899904,Obama gives more preferences for illegals pouring in the United States by millions. #BeingPatriotic #NoBama #tcot https://t.co/DqpegRA8iY,https://twitter.com/patriototus/status/690287527995899904/photo/1,0
712342332083834880,#StopIslam #IslamKills Why isn't Europe keeping its promise to resettle #refugees? https://t.co/TNYzEcMAlt,https://twitter.com/PatriotBlake/status/712342332083834880/photo/1,0
796054449093484544,@ClintonMurders So you must know about this... #HillaryForPrison2016 https://t.co/S3EhrVRm7b #TrumpForPresident,https://twitter.com/PassageToJava/status/795876737817124864/photo/1,0
708157324234399744,Shameful #tedcruzisaliar #TedCruz #CruzCrew #unacceptable #lowball https://t.co/28qJ6nD2R5,https://twitter.com/parker_votes/status/708155682332262401,0
712346429591781376,#Brussels How do you spot a terrorist in this crowd of refugees? #IslamKills https://t.co/BDRS0HMznp,https://twitter.com/PaolaKinck/status/712346429591781376/photo/1,0
740309889709314048,"""Clintons' War"" on Women-how Bill raped women &amp; Hillary threatened them into silence: https://t.co/CMraSgUVut https://t.co/se9OCqAWrl",https://twitter.com/PamelaKealer13/status/740309889709314048/photo/1,0
740267178402844672,"Hillary should be in prison, this is the only office that she deserves! #PrimaryDay #BernieHillaryDuets https://t.co/DOyooIi7ay",https://twitter.com/PamelaKealer13/status/740267178402844672/photo/1,0
739237241063514112,Donald Trump about Merkel who opened doors for the Islamic invasion of Germany https://t.co/jVgaQlOTad,https://twitter.com/PamelaKealer13/status/739237241063514112/photo/1,0
737775399216680960,Crooked Clinton even lies about her lying. Is this who we want for President?  #NeverHillary https://t.co/0EnEV66A1H,https://twitter.com/PamelaKealer13/status/737775399216680960/photo/1,0
737739738472292352,Hillary be like  #NeverHillary https://t.co/hYcpejQzzv,https://twitter.com/PamelaKealer13/status/737739738472292352/photo/1,0
736321104919166977,BREAKING: #Trump protesters in San Diego clash with police! #SDTrumpRally https://t.co/255th5qeMs,https://twitter.com/PamelaKealer13/status/736321104919166977/photo/1,0
736279576557428736,Why I'm a Trump Supporter... #Trump2016 https://t.co/kpydz6Wxf5,https://twitter.com/PamelaKealer13/status/736279576557428736/photo/1,0
733459877809414144,Don't be a Hillary supporter; vote Donald Trump!  #Trump2016 #NeverHillary https://t.co/rjspPjiBXd,https://twitter.com/PamelaKealer13/status/733459877809414144/photo/1,0
733057368267718656,The MSM is lying to you!  Hillary Clinton is in real trouble! https://t.co/KVf16s7vWg,https://twitter.com/PamelaKealer13/status/733057368267718656/photo/1,0
731590105605890048,"Obama has done nothing for Christians facing genocide, but he expects everyone to accept his Muslim ""refugees""... https://t.co/i7g7PYmNab",https://twitter.com/PamelaKealer13/status/731590105605890048/photo/1,0
731552782658867200,#ItsNotRadicalToSay that people hate what immigration has done to their countries.  Merkel specifically ignored it! https://t.co/V2Dz9Hi9O2,https://twitter.com/PamelaKealer13/status/731552782658867200/photo/1,0
730551431279714304,Hillary Clinton is the biggest liar in politics I have ever seen! https://t.co/NRMQZs5iRj,https://twitter.com/PamelaKealer13/status/730551431279714304/photo/1,0
730122371449782272,"Hillary Clinton should be in jail, this is the only office that she deserves! #PresidentTrumpsCabinet https://t.co/zpNNdWeoD4",https://twitter.com/PamelaKealer13/status/730122371449782272/photo/1,0
729096123177050112,Thousands of protestors clash in Berlin over Merkels refugee policy RIGHT NOW! Western media specifically ignored it https://t.co/JJZhMnuhRW,https://twitter.com/PamelaKealer13/status/729096123177050112/photo/1,0
729027606486487040,Sean Hannity officially endorses Donald Trump https://t.co/16P38SOyG5  #Trump2016 https://t.co/B1qpvi0Ia8,https://twitter.com/PamelaKealer13/status/729027606486487040/photo/1,0
728796091945115648,Florida Attorney General Pam Bondi has endorsed Donald Trump for President!  #Trump2016 https://t.co/WbfcaOq0tT,https://twitter.com/PamelaKealer13/status/728796091945115648/photo/1,0
728781161359499264,Donald Trump 's response to Paul Ryan  #Trump2016 https://t.co/A14c01izVM,https://twitter.com/PamelaKealer13/status/728781161359499264/photo/1,0
727323705009786880,That's true!👍 #MakeAmericaGreatAgain https://t.co/igOfSnvYCF,https://twitter.com/PamelaKealer13/status/727323705009786880/photo/1,0
724695585186443264,New Poll Shows Trump is the Most Popular Top-Tier Presidential Candidate in 30 Years https://t.co/7fUrA8LpoF https://t.co/ZZZoIPatyJ,https://twitter.com/PamelaKealer13/status/724695585186443264/photo/1,0
721457937982459904,Amen! The Best Thing About The Hussein Obama Presidency Right Now Is That It's Coming To End! - Sheriff David Clarke https://t.co/tuP2EcPpWq,https://twitter.com/PamelaKealer13/status/721457937982459904/photo/1,0
718902758535860224,"No matter how many protests the German people make against Muslim immigration, Merkel &amp; Western media will ignore it https://t.co/jUkBgcJxPu",https://twitter.com/PamelaKealer13/status/718902758535860224/photo/1,0
714233209379119105,Important Info for Wisconsin Voters! #Trump2016 https://t.co/vy1Zue4WsA,https://twitter.com/PamelaKealer13/status/714233209379119105/photo/1,0
714195492096180224,The whole Hillary campaign https://t.co/EX280yI1IX,https://twitter.com/PamelaKealer13/status/714195492096180224/photo/1,0
711732791637970944,Donald Trump always taking time out to thank law enforcement officers! 👍 👍 https://t.co/R9m1J0SSGr,https://twitter.com/PamelaKealer13/status/711732791637970944/video/1,0
711379129619193857,All Aboard! Actor SCOTT BAIO Endorses Donald Trump for President! https://t.co/4gOk2LB1Vb,https://twitter.com/PamelaKealer13/status/711379129619193857/photo/1,0
709898653582774272,Breaking: #Rubio suspends campaign! Bye Marco! 😂 #PrimaryDay https://t.co/O0y4sr7TBi,https://twitter.com/PamelaKealer13/status/709898653582774272/photo/1,0
702194375086854144,Everybody's Free! Now it can be closed!  Obama released this man from #Gitmo and now he is top world terrorist. https://t.co/b8LP0BaR1o,https://twitter.com/PamelaKealer13/status/702194375086854144/photo/1,0
701882459663659009,#ISIS posing as Refugee from Syria welcomed with open arms into #Europe https://t.co/Wawmc2lacn,https://twitter.com/PamelaKealer13/status/701882459663659009/photo/1,0
701861343343738880,Another anti-Muslim-immigration protest in Germany. Media ignored. #Rapefugees https://t.co/jMZ76yrFin,https://twitter.com/PamelaKealer13/status/701861343343738880/photo/1,0
693231596363603968,"Hillary Clinton: ""I did not send or get classified emails on private account""  ONLY SUPER TOP SECRET E-mails 😏 https://t.co/UApDrzJrGS",https://twitter.com/PamelaKealer13/status/693231596363603968/photo/1,0
692094379352141825,Liar Hillary for prison 2016! #FBI 'ready to indict' #Hillary Clinton over private email use https://t.co/HxkN9jURpI https://t.co/WdEAPq3IYh,https://twitter.com/PamelaKealer13/status/692094379352141825/photo/1,0
691789320198422528,Why Islam Is Incompatible With The Constitution? https://t.co/xXNHlmMr9e https://t.co/l9slKWH7v1,https://twitter.com/PamelaKealer13/status/691789320198422528/photo/1,0
683374338112815105,That's better 😄😄 😄   #Trump #MakeAmericaGreatAgain https://t.co/5zaoeqWZ4H,https://twitter.com/PamelaKealer13/status/683374338112815105/photo/1,0
879476279795482624,"Obama described the Muslim immigrants as ""women &amp; children"" Red Cross: 72% are men of fighting age Typical Oboomer.. #MuslimBan https://t.co/VNuROO3gEf",https://twitter.com/Pamela_Moore13/status/879476279795482624/photo/1,0
878318895538491392,"BADASS ALERT: President Trump Caught Driving His Golf Cart on the Green, Then Proceeds to Fist Bump Other Golfers #FridayFeeling https://t.co/N7zw4HmE2G",https://twitter.com/Pamela_Moore13/status/878318895538491392/video/1,0
876559150733549568,"Judge Jeanine: You want to talk about Russia? Let's talk about Russia. Hillary sold Russia 20% US uranium, Bill got $500K for Moscow speech! https://t.co/xrFrDEvBJL",https://twitter.com/Pamela_Moore13/status/876559150733549568/video/1,0
874450964442300416,"Immigrant from Iran warns the West: ""It always starts with unity of Lefties &amp; Islamists."" https://t.co/laynRrPRb0",https://twitter.com/Pamela_Moore13/status/874450964442300416/video/1,0
873364883571486720,#IHopeThereAreTapesOf Obama telling Putin he will be more flexible after the election..  Oh wait... https://t.co/P8HYAZejxB,https://twitter.com/Pamela_Moore13/status/873364883571486720/video/1,0
872516242799681536,"Christopher Wray, Trump's choice to lead the FBI, was confirmed unanimously by the Senate for Assistant AG position in 2003. https://t.co/IeSocvM2S2",https://twitter.com/Pamela_Moore13/status/872516242799681536/photo/1,0
871072866309210113,Bill Maher Ivanka Trump Incest Joke Causes Backlash  Time for this guy to go! https://t.co/Rzhpkaa3YB,https://twitter.com/Pamela_Moore13/status/871072866309210113/video/1,0
870352340556972033,🚨BREAKING🚨 The United States will pull out of the Paris Accord.  #ActOnClimate https://t.co/vneXKLGKiG,https://twitter.com/Pamela_Moore13/status/870352340556972033/video/1,0
869995733079937024,President Trump is keeping his promise by pulling the US out of the #ParisAgreement https://t.co/wr3oTk8odu,https://twitter.com/Pamela_Moore13/status/869995733079937024/video/1,0
869309794510917634,A Clinton who is. They should be named the first American crime family #LockHerUp #HillaryForPrison https://t.co/oZXy3DYOz5,https://twitter.com/Pamela_Moore13/status/869309794510917634/photo/1,0
868936257614692352,Thanks to Trump illegals live in fear. https://t.co/z6MJa83KS7,https://twitter.com/Pamela_Moore13/status/868936257614692352/photo/1,0
868932031605989376,Thanks to Trump we have a great Supreme Court Justice Neil Gorsuch. https://t.co/2O9QdnEDB2,https://twitter.com/Pamela_Moore13/status/868932031605989376/photo/1,0
866801415599136768,#BREAKING: NHS sources are saying the explosion at Manchester Arena was a nail bomb attack. https://t.co/JQrqaeciLh,https://twitter.com/Pamela_Moore13/status/866801415599136768/photo/1,0
863146885606920192,"Students from the Victory Christian Center School named their rocket 'Trump' because it ""conquers all"". https://t.co/M5bUash046",https://twitter.com/Pamela_Moore13/status/863146885606920192/video/1,0
862734701022269440,Muslim women have no rights in their countries. But delusional Western Feminists defend Islam...   #CelebrateWomen https://t.co/gPZcFJ0foV,https://twitter.com/Pamela_Moore13/status/862734701022269440/photo/1,0
862427809725206529,"FLASHBACK--Obama Whispers Message for Putin in 2012: 'After My Election, I'll Have More Flexibility' https://t.co/vXWkCoNqiQ",https://twitter.com/Pamela_Moore13/status/862427809725206529/video/1,0
862062242891739136,JUST IN: Trump has fired FBI Director James Comey https://t.co/0lEUjxNf1f,https://twitter.com/Pamela_Moore13/status/862062242891739136/photo/1,0
862598419868667904,Today's Lesson On Islam: #NoMoreMoslemRefugees #IslamIsTheProblem #DeathCult #MyJihad #EvilMoslemscum #SayNotoRefugees #StopImportingIslam🕋🚷 https://t.co/IFCK8TlFY1,https://twitter.com/pamela_moore13/status/861654006216523776,0
861301380232773632,Congratulations to the new French President!  #frenchelection2017 https://t.co/13Vtz04ByB,https://twitter.com/Pamela_Moore13/status/861301380232773632/photo/1,0
859482411641516034,It's not racist to support a wall on the border!  #BuildTheWall https://t.co/mChwBbiytw,https://twitter.com/Pamela_Moore13/status/859482411641516034/photo/1,0
856970853245829120,"Brilliant! Ted Cruz introduces ""El Chapo Act"", suggests to use $14 billion seized from El Chapo to pay for the wall. https://t.co/20SnwLnbFG",https://twitter.com/Pamela_Moore13/status/856970853245829120/photo/1,0
856628077354524674,Thousands March Through Los Angeles to Commemorate 102nd Anniversary of #ArmenianGenocide  MSM ignore this as hard as they possibly can.. https://t.co/cSLyoQcPfw,https://twitter.com/Pamela_Moore13/status/856628077354524674/video/1,0
856265090542206980,Update: Marine Le Pen still leading in French presidential election! #Frenchelections https://t.co/BqETbjSjgM,https://twitter.com/Pamela_Moore13/status/856265090542206980/photo/1,0
853427138116145153,Muslim women in Australia explain how Muslim men should beat women. Where are the feminists? https://t.co/ai9LEzhv2D,https://twitter.com/Pamela_Moore13/status/853427138116145153/video/1,0
851504453236781057,Neil Gorsuch sworn in as newest Supreme Court justice Congratulations!👏👏 #SCOTUS https://t.co/PfjHAZRfsv,https://twitter.com/Pamela_Moore13/status/851504453236781057/video/1,0
847514725663588352,Evelyn Farkas admits she helped spy on Trump for Obama.  Who needs #Russia to throw an election when you have Obama &amp; his staff doing it.. https://t.co/9Wl6JVVeL4,https://twitter.com/Pamela_Moore13/status/847514725663588352/video/1,0
844664682942222338,So we found out multiple things thanks to Nunes 1) Trump was RIGHT!  2) Who ordered &amp; why was he wiretapped? 3) Comey is a damned LIAR! https://t.co/xRF93mLmNI,https://twitter.com/Pamela_Moore13/status/844664682942222338/photo/1,0
843544274193014784,"Flashback: 1979 anti-hijab rally in Tehran, Iran, a day before theocratic regime forcibly and violently began imposing veil on women https://t.co/apZgUVzsfS",https://twitter.com/Pamela_Moore13/status/843544274193014784/photo/1,0
842179571785052160,"Iranian immigrant warns the West Islamofascism: ""Always starts with the unity of Leftists &amp; Islamists."" #MuslimBan https://t.co/rWENcRrgVJ",https://twitter.com/Pamela_Moore13/status/842179571785052160/video/1,0
842119818035748866,"Huge lines in #Nachwille today of those waiting to get into the Trump's rally. Media will never show you this, RT.  #TrumpRally https://t.co/wVpl6FbRX2",https://twitter.com/Pamela_Moore13/status/842119818035748866/video/1,0
841485060310220800,"Remember when Trump told Russia he would ""have more flexibility"" after the election? Oh wait... That was Obama! #PowerofPutin https://t.co/6R9hNzHPsx",https://twitter.com/Pamela_Moore13/status/841485060310220800/video/1,0
840699106095972353,"Immigrant from Iran warns America and the West: ""It always starts with unity of lefties &amp; Islamists. #peoplepower https://t.co/77zjVkYDWh",https://twitter.com/Pamela_Moore13/status/840699106095972353/video/1,0
839209782611443714,"According Wikileaks: Hillary, Podesta and of course Obama were planning the FAKE ""Trump's working with Russia"" LIES since April! #Vault7 https://t.co/XaVwAhNRTe",https://twitter.com/Pamela_Moore13/status/839209782611443714/photo/1,0
838877292004794368,Refugees Already Destroyed Swedish Police.. Police Chief tells girls: ‘Don’t go out after sunset or you’ll be raped or worse.’ #MuslimBan https://t.co/s0KvRDDcrh,https://twitter.com/Pamela_Moore13/status/838877292004794368/video/1,0
837778088176074752,Corrupt Obama Administration funneled BILLIONS to Liberal groups through DOJ 'slush fund'! #FlashbackFriday https://t.co/g5NITJBhIO,https://twitter.com/Pamela_Moore13/status/837778088176074752/video/1,0
835998538458869761,"Unlike traitor Obama, President Donald Trump always takes time out to thank law enforcement officers for their service! 🇺🇸 https://t.co/Gg8GlmSPEC",https://twitter.com/Pamela_Moore13/status/835998538458869761/photo/1,0
833386732473180160,"Swedes baffled by Trump’s 'last night in Sweden' comment  Cars burned, mass fights.. A regular day in #Sweden #swedenincident https://t.co/xMRr8g1uqH",https://twitter.com/Pamela_Moore13/status/833386732473180160/video/1,0
832684097914892288,"Obama described the Muslim immigrants as ""women &amp; children"" Red Cross: 72% are men of fighting age. #DayOfFacts https://t.co/0cZ5cmJ7Qs",https://twitter.com/Pamela_Moore13/status/832684097914892288/photo/1,0
829115966013505536,Betsy DeVos sworn in as secretary of education after Vice President Mike Pence casts tie-breaking vote in Senate Trump train keeps rolling! https://t.co/CtnVEiFeFk,https://twitter.com/Pamela_Moore13/status/829115966013505536/video/1,0
825828934273134592,WATCH! Muslims show this woman what they think about her rights. Western feminists will pretend this didn't happen. #MuslimBan https://t.co/hUfKJ0eEdG,https://twitter.com/Pamela_Moore13/status/825828934273134592/video/1,0
824769680946692097,Miami-Dade Mayor complies with Trump. Miami will no longer be a sanctuary city. The mayor understands what's about to happen in America! https://t.co/cEg0RLC1sr,https://twitter.com/Pamela_Moore13/status/824769680946692097/photo/1,0
823274308332089344,"Obama described the Muslim immigrants as ""women &amp; children""  Red Cross: 72% are men of fighting age. #alternativefacts https://t.co/U3tyRqE7A3",https://twitter.com/Pamela_Moore13/status/823274308332089344/photo/1,0
817440991233904640,"Well.. about ""Great Wall""  Why It's OK for Mexico to have a wall on their southern border, BUT it's racist for US to do the same?🤔 https://t.co/F826hBokVI",https://twitter.com/Pamela_Moore13/status/817440991233904640/photo/1,0
817440410310246400,".@KellyannePolls: [President-elect Trump's] going to build that Great Wall and Mexico is going to pay for it. That hasn't changed."" https://t.co/3JgvxZCXot",https://twitter.com/Pamela_Moore13/status/817440410310246400/video/1,0
814171523598741504,"""Obama will go down in history as one of the worst foreign policy presidents ever."" ~ Alan Dershowitz blasts https://t.co/MtFReN2NDN",https://twitter.com/Pamela_Moore13/status/814171523598741504/video/1,0
810270023440826368,Left wing propaganda:  Salon already blames President Trump for Obama's bombing! LOL  What about real #FakeNews? https://t.co/52r5NjJcwm,https://twitter.com/Pamela_Moore13/status/810270023440826368/photo/1,0
801580845538492416,Donald Trump always takes time out to thank law enforcement officers for their service! True patriot!🇺🇸 #happythanksgiving https://t.co/wydAvtizv1,https://twitter.com/Pamela_Moore13/status/801580845538492416/video/1,0
801128173677068288,"Lt. Col. Ralph Peters: ""President Obama...has been the most disastrous foreign policy president of my lifetime."" https://t.co/WU9wzopc7C",https://twitter.com/Pamela_Moore13/status/801128173677068288/photo/1,0
796247633224343552,"Congratulations, President Donald J. Trump! America Will Be Great Again! https://t.co/sXCZD3hr8h",https://twitter.com/Pamela_Moore13/status/796247633224343552/photo/1,0
796062198128922624,Man PROVES software stole votes in ALL 'Hillary won' counties! DNC rigged elections!  Voter Fraud is Real! https://t.co/E5rj8rNud8,https://twitter.com/Pamela_Moore13/status/796062198128922624/video/1,0
795368332794953728,Man PROVES software stole votes in ALL 'Hillary won' counties!  Democrats rigged elections  #FakeVotingFacts https://t.co/mg4z0tJiS5,https://twitter.com/Pamela_Moore13/status/795368332794953728/video/1,0
793922643921551360,We don't need another national embarrassment! Vote Trump! https://t.co/RB4SRCdPBG,https://twitter.com/Pamela_Moore13/status/793922643921551360/photo/1,0
792539289942917121,Why you shouldn't vote for Hillary: https://t.co/zdxfLrPMij,https://twitter.com/Pamela_Moore13/status/792539289942917121/video/1,0
792485734678659072,The whole nation for Trump!  Amazing! https://t.co/10SetXgd01,https://twitter.com/Pamela_Moore13/status/792485734678659072/photo/1,0
791100124956987392,Obama defrauded taxpayers out of trillions and freely walks the streets... What a shame!  #ObamacareFail #ObamacareInThreeWords https://t.co/iIM39cE3I3,https://twitter.com/Pamela_Moore13/status/791100124956987392/video/1,0
791021867255537664,"Blacks for Trump chanting Don't VOTE For Hillary, She's Killing Black People! Couldn't agree more  People Don't want Hillary For President! https://t.co/pQ50UEiQfK",https://twitter.com/Pamela_Moore13/status/791021867255537664/video/1,0
788471199026204672,"Burgess Owens: ""If we're Christians, let's stop voting for Democratic atheists."" #EvangelicalTrump https://t.co/4hcNNlFPa5",https://twitter.com/Pamela_Moore13/status/788471199026204672/video/1,0
788469421601808384,O’Keefe: TV Networks Pulled Story Over Fear of “Retribution” From Hillary Clinton  #EvangelicalTrump https://t.co/tIQaghEh3C,https://twitter.com/Pamela_Moore13/status/788469421601808384/video/1,0
788462983588392961,"Why It's OK for Mexico to have a wall on their southern border, BUT it's racist for US to do the same?🤔 #EvangelicalTrump https://t.co/5IQqchIZR4",https://twitter.com/Pamela_Moore13/status/788462983588392961/photo/1,0
787025958138032128,"If Hillary accepted gifts from foreign govts. then If elected, her allegiance will be to donors wishes but not to the USA #WomenWhoVoteTrump https://t.co/lKajbWC7Pu",https://twitter.com/Pamela_Moore13/status/787025958138032128/photo/1,0
786750398837108736,Former Miss Universe: 'Trump was always a Gentleman' #WhyWomenDontReport https://t.co/aUVShBIdcq,https://twitter.com/Pamela_Moore13/status/786750398837108736/video/1,0
785584488914968577,Man PROVES software stole votes in ALL 'Hillary won' counties! DNC rigged elections https://t.co/Asw0xKcny1,https://twitter.com/Pamela_Moore13/status/785584488914968577/video/1,0
785293536904122368,"Media always asks Ivanka Trump how her father treats woman, but never asks Chelsea the same question about her dad Bill Clinton...🤔 #debate https://t.co/oDp27LDEJR",https://twitter.com/Pamela_Moore13/status/785293536904122368/photo/1,0
781327402072965120,C.L. Bryant: “We should be very grateful that the Age of Obama is finally over.” #ObamaTownHall https://t.co/PCwjAFDTQA,https://twitter.com/Pamela_Moore13/status/781327402072965120/photo/1,0
781314797736517632,"Herman Cain: ""[@BarackObama] thinks he's the president of the world, when instead...he's a failed president of the USA."" #ObamaTownHall https://t.co/vzBTaRBoRf",https://twitter.com/Pamela_Moore13/status/781314797736517632/photo/1,0
781283718757490688,#CrookedHillary sold out our country #FollowTheMoney https://t.co/GuzhhmauSg,https://twitter.com/Pamela_Moore13/status/781283718757490688/photo/1,0
778429701278740480,"Herman Cain: ""[@BarackObama] thinks he's the president of the world, when instead...he's a failed president of the USA."" https://t.co/5XOd3zYEkB",https://twitter.com/Pamela_Moore13/status/778429701278740480/photo/1,0
777970813739741184,"""My highest duty as president is to protect our citizens &amp; to uphold the Constitution of the United States."" ~ Trump at #FortMyers https://t.co/lBaapI4rQ0",https://twitter.com/Pamela_Moore13/status/777970813739741184/photo/1,0
777301875095810049,C.L. Bryant: “We should be very grateful that the Age of Obama is finally over.” https://t.co/gqy6G3qMTr,https://twitter.com/Pamela_Moore13/status/777301875095810049/photo/1,0
776948538332712960,"Burgess Owens: ""If we're Christians, let's stop voting for Democratic atheists."" #TheGOPHasBecome https://t.co/rI2DCzFT8Y",https://twitter.com/Pamela_Moore13/status/776948538332712960/video/1,0
776894318443237376,People for Trump! #CrookedHillary only has false claims of racism. Sad!   #Trump2016 #birtherism https://t.co/w4hAyyQyXv,https://twitter.com/Pamela_Moore13/status/776894318443237376/video/1,0
776867915467411456,"""Don't Vote For Hillary, She's Killing Black People"" #birtherism https://t.co/UEIJkYlVOj",https://twitter.com/Pamela_Moore13/status/776867915467411456/video/1,0
776494119497535489,People for Trump! #CrookedHillary only has false claims of racism. Sad!   #Trump2016 https://t.co/2EBmqOsdNd,https://twitter.com/Pamela_Moore13/status/776494119497535489/video/1,0
775054313802469376,A new Logo!🔥 It's time to be concerned. #HillarysHealth #HillaryCollapses https://t.co/yd9LiMVzCJ,https://twitter.com/Pamela_Moore13/status/775054313802469376/photo/1,0
773635788391247872,Muslims Everywhere NOW Threatening To LEAVE If Trump Is Elected! https://t.co/jdCsFCF6Un https://t.co/i3jyrHNg7P,https://twitter.com/Pamela_Moore13/status/773635788391247872/photo/1,0
773606324726734848,African Americans for Trump! People are SICK of Democrat's racist divide and conquer tactics! https://t.co/I7djZzdia0,https://twitter.com/Pamela_Moore13/status/773606324726734848/video/1,0
772572046362550272,Poll: Hillary Clinton hits new high in unpopularity. #NeverHillary https://t.co/TCl5kfwwCv,https://twitter.com/Pamela_Moore13/status/772572046362550272/photo/1,0
772498576698114054,Ben Carson talks about the kind of leader we want for our country. https://t.co/klFef3WVgS,https://twitter.com/Pamela_Moore13/status/772498576698114054/photo/1,0
771091713016422401,Mexico meeting: Donald Trump Will Be A Great President! #TrumpEnMexico #TrumpsMexicoTripSayings https://t.co/vk6OFiaBkh,https://twitter.com/Pamela_Moore13/status/771091713016422401/photo/1,0
771083472207278080,"Donald Trump: ""Safety for all citizens is paramount to both the United States and to Mexico."" https://t.co/j8r9OlzPya",https://twitter.com/Pamela_Moore13/status/771083472207278080/photo/1,0
770788808736604160,Just do not forget: Hillary Clinton blames a Russian conspiracy for exposing her corruption.😏😏 https://t.co/aIV2j1AFsD,https://twitter.com/Pamela_Moore13/status/770788808736604160/photo/1,0
769234517404086272,"#CrookedHillary should be in prison, it is the only office she deserves! #WomensEqualityDay https://t.co/O3KRJh48mL",https://twitter.com/Pamela_Moore13/status/769234517404086272/video/1,0
759538807737753600,Why the media never asks Hillary why she made millions selling off 20% of US uranium to Russia? That's treason https://t.co/VUS20XBFr6,https://twitter.com/Pamela_Moore13/status/759538807737753600/photo/1,0
759205972078387200,Bernie sanders' supporters are finally realizing #Hillary is the real enemy https://t.co/OhQMejfAnu,https://twitter.com/Pamela_Moore13/status/759205972078387200/video/1,0
759180426954940417,My face when I look at Hillary.. #NeverHillary https://t.co/YodK0iueB6,https://twitter.com/Pamela_Moore13/status/759180426954940417/photo/1,0
753747758670938112,Just a reminder: Hillary wants 2 accelerate the importation of Islamic terrorists and release those who are captured https://t.co/104GJBD0yX,https://twitter.com/Pamela_Moore13/status/753747758670938112/photo/1,0
753409613190410241,"Chicago Blacks: ""Obama will go down as the worst President EVER"" https://t.co/peuxKf6HA0",https://twitter.com/Pamela_Moore13/status/753409613190410241/video/1,0
751892204134625280,#WhitePrivilegeMeans being the victim of almost all interracial crime https://t.co/DfkDbH8XYY,https://twitter.com/Pamela_Moore13/status/751892204134625280/photo/1,0
747603709694119936,I think this is why most of us are voting for him!  #Trump2016 https://t.co/Lrpp2wYZly,https://twitter.com/Pamela_Moore13/status/747603709694119936/photo/1,0
747572986526371841,".@NewtGingrich, Hillary Clinton doesn't care about the American people or the Constitution, it is a well known fact. https://t.co/vEGlHrxgkR",https://twitter.com/Pamela_Moore13/status/747572986526371841/photo/1,0
746502881394601984,"Trump: ""Must take the money we use for refugees and use it to help poor Americans.""  #AmericaFirst  #MAGA https://t.co/ufY2IKvicS",https://twitter.com/Pamela_Moore13/status/746502881394601984/photo/1,0
746415150652022784,The U.S. Border Patrol endorsed Donald Trump for president for the first time in history!  #ImWithYou #Trump2016 https://t.co/NrsFT8DLeh,https://twitter.com/Pamela_Moore13/status/746415150652022784/photo/1,0
743521552126251008,Poor People Have Been Voting Democrat For Over Fifty Years And They're Still Poor!!   #tcot https://t.co/I3BuZRa9WL,https://twitter.com/Pamela_Moore13/status/743521552126251008/photo/1,0
