,tweet_text,tweetid,cluster_label,relevance,theme
44347,Used shoes LastMinuteGifts2016,811875287277432832,330,0,0
83108,LastMinuteGifts2016  Leftover Halloween candy,811860262554914816,330,0,0
58501,LastMinuteGifts2016 Magic Beans,811871637129854976,330,0,0
668,A hot air balloon filled with used nappies  LastMinuteGifts2016,811876392358932480,330,0,0
37942,Toothpaste LastMinuteGifts2016,811872363730104320,330,0,0
1397,What This old thing  LastMinuteGifts2016,811874506767790080,330,0,0
107,LastMinuteGifts2016 Christmas party leftovers,8.11868E+17,330,0,0
66080,LastMinuteGifts2016  Pack of gum,811871993158995968,330,0,0
4502,LastMinuteGifts2016  A tshirt with my likeness on it,8.11876E+17,330,0,0
60091,LastMinuteGifts2016 Props,811876470842855425,330,0,0
48395,LastMinuteGifts2016 An official  emoji  tshirt,811862877434847232,330,0,0
30318,Herpes LastMinuteGifts2016,811865548518723584,330,0,0
52438,LastMinuteGifts2016 IHOP coupons,811877137208799232,330,0,0
62067,LastMinuteGifts2016 Halloween Candy,811863300451536896,330,0,0
12956,considering the year so far LastMinuteGifts2016 Breaking News ISIS Possesses Nuke,811863185309528064,330,0,0
75351,Gift certificate for a tattoo LastMinuteGifts2016,811869730139242496,330,0,0
19549,LastMinuteGifts2016 A brand new VCR,811865977206009857,330,0,0
60141,candy canes  LastMinuteGifts2016,811873731228286976,330,0,0
49759,LastMinuteGifts2016 Dick in a box,811876948762886144,330,0,0
78498,A gif certificate LastMinuteGifts2016,811860446827266048,330,0,0
33163,Box of Pot O Gold LastMinuteGifts2016,811869430925893632,330,0,0
28308,Gas station sushi   LastMinuteGifts2016,811877242129223680,330,0,0
59511,Froot Loops necklace LastMinuteGifts2016,811874156673466368,330,0,0
80845,Paper clips LastMinuteGifts2016,811864646529515521,330,0,0
41109,Big Glass of Wine LastMinuteGifts2016,811872882922061824,330,0,0
19757,Baubles from the pubs tree LastMinuteGifts2016,811868352964542465,330,0,0
91007,Toilet paper binoculars or paper towel telescope LastMinuteGifts2016,811872327671644160,330,0,0
66299,LastMinuteGifts2016 Wet wipes and rubber gloves,811865388438921219,330,0,0
6517,Free flu shot LastMinuteGifts2016,811862321937154048,330,0,0
10087,LastMinuteGifts2016 pictures of stuff in catalogues,811864151417114624,330,0,0
69636,A hearty handshake LastMinuteGifts2016,811872867109502976,330,0,0
79475,LastMinuteGifts2016 A pair of socks,811862159575711744,330,0,0
66748,Never forget LastMinuteGifts2016,811862055225622528,330,0,0
43535,LastMinuteGifts2016 Donald Trump Chia,811875908793597952,330,0,0
53134,I need some candy,698014831379554304,330,0,0
34063,A hand drawn card LastMinuteGifts2016,811867797147893760,330,0,0
20069,You can never go wrong with money and gift cards LastMinuteGifts2016,811866646943907845,330,0,0
30165,LastMinuteGifts2016 fanny pack with a contraceptive sponge in it,811864843431145472,330,0,0
65658,ABC gum  LastMinuteGifts2016,811874737764888576,330,0,0
5045,ToFeelBetterI  eat sweets,775334347725475840,330,0,0
24452,LastMinuteGifts2016 lint,811859889752604672,330,0,0
86,gift cards all around LastMinuteGifts2016,811867485939138560,330,0,0
95257,Fleshlight or penis pumpfleshlight or penis pumpLastMinuteGifts2016,811872104748609536,330,0,0
90082,Hot dog and a Slurpee with a bow slapped on it LastMinuteGifts2016,811872231387107328,330,0,0
84551,LastMinuteGifts2016  Belly Button Lint,811871346296754177,330,0,0
29658,An assortment of soy sauce packets from Panda Express LastMinuteGifts2016,811865015699537921,330,0,0
14376,Cough drops LastMinuteGifts2016,811870732477206528,330,0,0
19174,What they gave me last year regifting  LastMinuteGifts2016,811863103910584320,330,0,0
18946,A Zippo lighter with zippo fluid LastMinuteGifts2016,811877685240725504,330,0,0
51058,LastMinuteGifts2016 point up to the sky and tell them you just named that star after them,811860731129954304,330,0,0
13302,An official certificate stating that youve named one of your moles after them   LastMinuteGifts2016,811875772260581377,330,0,0
31733,LastMinuteGifts2016 a bottle of hand sanitizer,811877345850171392,330,0,0
95044,Same gift card they gave me last year LastMinuteGifts2016,811866669824016384,330,0,0
24454,Joyful Eggs Benedict sauce Happy Hollandaise    LastMinuteGifts2016,811875404910907392,330,0,0
14959,Favorite Halloween Candy by State,788425457054035968,330,0,0
61875,LastMinuteGifts2016 A Time Machine,811874333446590464,330,0,0
21393,A mug LastMinuteGifts2016,811874887522455552,330,0,0
96226,LastMinuteGifts2016 belly button lint,811860861899902976,330,0,0
99135,Trump How to Get With Rich OneWordOffBooks,832153707261358081,331,1,14
50059,Patching relationships Trump pivots toward big fundraising,728306898085158912,331,1,14
79517,After Calling It Corrupt Trump Turns to Fundraising  politics,731101604674330624,331,1,14
10581,Trump on Long Island makes fundraising pitch,730609726455603200,331,1,14
75899,politics Source Trump plans fundraising blitz if he wins nomination,705496798140325889,331,1,14
46905,Trump tests dealmaker image to sell healthcare bill,840107478377357313,331,1,14
90913,Trump to Help Republican Candidates Raise Money Politico  politics,732555482884231168,331,1,14
47021,RenameMillionWomenMarch Me First March,822093043146686464,332,0,0
11352,Thousands of Californians join March for Science,855987475424190464,332,0,0
14225,RenameMillionWomenMarch bearded women convention,822075825210040320,332,0,0
99290,Womens March on Washington planned for day after inauguration,797606727403311105,332,0,0
65250,Women converge on National Mall for protest,822821175923445760,332,0,0
85938,RenameMillionWomenMarch The Baby Killer March,822077591943266305,332,0,0
75199,Thousands Gather in Pershing Square for Womens March Los Angeles,822860184213192704,332,0,0
83447,Womens March Turns Washington Streets Pink,822894922697240577,332,0,0
26660,Womens March on Washington flooding streets of DC,822852130390282241,332,0,0
78378,Hundreds of thousands turning out for Womens March on Washington,822958525672521728,332,0,0
45509,RenameMillionWomenMarch The Million Rug Munch,822094537279479809,332,0,0
93630,Aid convoy enters besieged starving Syrian town  world news,686571472995794945,333,1,26
26795,Temporary truce reached to expand humanitarian aid in Syria  news,698144568378728449,333,1,26
22795,Aid convoy sets off for rare delivery in Syrias Homs province Red Cross  world news,723142071494660106,333,1,26
12014,Aid convoy reaches starving Syrian town of Madaya  world news,686863336621780993,333,1,26
67832,Aid reaches residents of besieged Syrian towns UN  world news,700095654253559809,333,1,26
80838,World Powers Agree on Cessation Aid Plan for Syria,698046200541372416,333,1,26
85302,Syria  UN aid convoy enters eastern Ghouta,748415166031732736,333,1,26
98140,Aid to be delivered to starving Syrian towns as early as Sunday  world news,685584622302842880,333,1,26
86889,San Jose Police find man dead inside home near Communications Hill where gunshot heard  SanJose,707708839848648704,334,0,0
16634,Apple campus death Person with head wound found in company conference room  SanJose,725385041929359360,334,0,0
93839,Apple Employee Found Dead Inside Campus IDd  tech,725839419194773504,334,0,0
31668,Police investigate death at Apple headquarters in California  business,725383721864433664,334,0,0
70712,TopNews Coroner identifies Apple employee found dead at headquarters,725843009707757568,334,0,0
30426,Santa Clara Sheriff Investigating Body Found on Apple Campus  tech,725366589478965249,334,0,0
19282,UN Envoy to Meet Syrian Officials in Ceasefire Push,699479587835637760,335,1,26
20247,Lavrov Kerry discuss ways to strengthen Syria ceasefire Russian Foreign Ministry  world news,726116798718857216,335,1,26
72606,Kerry Russias Lavrov discuss outlook for Syrian peace talks resumption  world news,745293797207072768,335,1,26
16385,UN Invites Warring Parties to Syria Talks This Week,692028602397773829,335,1,26
36051,Kerry Says Syria Peace Talks Will Proceed,690867674352517120,335,1,26
77502,Main Syrian opposition team heads to Geneva as peace talks open  world news,693426624444780544,335,1,26
14270,Kerry hopes to work with Russia on Syria UN aims to restart talks  world news,757997070498181120,335,1,26
7737,Kerry takes Syria strikes cooperation proposal to Russia  world news,753652782083649536,335,1,26
15701,Kerry vows to work with Moscow for peace in Syria despite differences  world news,713030008042692608,335,1,26
18591,Russia calls for swift resumption of Syria peace talks  world news,745242607370940416,335,1,26
69569,Russias Lavrov US Kerry agree to search ways to resolve Aleppo crisis  world news,790599569235030017,335,1,26
12916,UN begins round of Syria peace talks in Geneva  world news,720294228111175681,335,1,26
34925,Syrian government ready to attend peace talks in Geneva  news,685905644935774208,335,1,26
73800,Russias Lavrov hopes RussiaUS talks will help Syria truce,757856730910855170,335,1,26
5000,UN envoy turns to US Russia to give impetus to Syria talks  world news,712371127352307712,335,1,26
57299,UN invites warring parties to Syria talks this week  world news,692208847205851136,335,1,26
16790,Kerry meets Russias Lavrov on Syria cooperation plan  world news,757791406576459779,335,1,26
66675,John Hancock DumberBroadway,847010371152023552,336,0,0
90309,The Phantom of the Opera Electric Boogaloo DumberBroadway,847002558359113729,336,0,0
65694,Tent DumberBroadway,847016546857713664,336,0,0
21955,Grease fire DumberBroadway,847006921638973441,336,0,0
1959,Dummy Girl DumberBroadway,847016723698016256,336,0,0
39783,DumberBroadway    Diddler on the Roof,847012383784620032,336,0,0
6896,Flunk Shakespeare DumberBroadway,846997352510619648,336,0,0
33278,Funny Insurance Lady DumberBroadway,847006960608333825,336,0,0
38332,The Saturday School of Rock DumberBroadway,846997003976527872,336,0,0
25848,Kinky Bannon DumberBroadway,847019167232409600,336,0,0
51427,Scottie Pippin DumberBroadway,847008618306252800,336,0,0
68847,DumberBroadway IncoherRENT,847021620698898432,336,0,0
854,Damn Mets DumberBroadway,847026007462871042,336,0,0
72141,Sent  To   DumberBroadway,847019224459554817,336,0,0
1600,Summer School of Rock DumberBroadway,847012541754695681,336,0,0
8638,Wesside Story DumberBroadway,847024873608118272,336,0,0
68541,The Whos Tomi Lahren DumberBroadway,846992219961806848,336,0,0
38572,Westboroside Story DumberBroadway,847005104981102592,336,0,0
40869,DumberBroadway the color orange,847019909062180864,336,0,0
43548,Shitcago  DumberBroadway,847024693806858241,336,0,0
28002,Typsy DumberBroadway,847012711250694144,336,0,0
4101,colorblind is what people say theyre in order to escape the truth of racism RacismIsReal lets face it,737427633164718081,337,1,26
72956,ItReallyOffendsMeWhen people think adding I am not racist but makes their racism look s,804365378306658304,337,1,26
21263,Once again this is just an example of how delusional racism is,805882693854593028,337,1,26
31088,no everything youre saying contradicts reality and facts Its made up racism to justify your racism,764951057265025024,337,1,26
95147,ItsUnacceptableTo call people racist just because you want to,798917800924499968,337,1,26
79878,Obama moves to require background checks for more gun sales  news,684377651805466625,338,1,12
68365,Obama initiative on gun control shows limits of acting alone  news,684385149803339777,338,1,12
2497,Watch Live Obama outlines gun control action  news,684407845056430080,338,1,12
62011,Obama details executive action on gun restrictions guncontrol,684196652211519488,338,1,12
15453,Barack Obama unveils plan to tighten gun controls curb gun violence  news,684427067874643969,338,1,12
59189,Watch Live President Obama gives statement on Guantanamo  news,702130238642192384,338,1,12
21973,Obama announces new steps to curb gun violence,726271504434888704,338,1,12
38227,CNN to host Obama town hall on guns in America  politics,683657312515395585,339,1,12
74038,Obama defends forthcoming gun restrictions as constitutional  news,684119374395920384,339,1,12
76916,politics CNN to host Obama town hall on guns in America,683694613115174918,339,1,12
51157,Arizonans take part in Obama town hall on guns  politics,685510713083736064,339,1,12
85934,Obama to hold CNN town hall on guns Thursday  politics,683673115843428353,339,1,12
4487,Obama to make case on guns at CNN town hall  politics,685252057113047040,339,1,12
15269,Obama makes case on guns at CNN town hall  politics,685272146076024832,339,1,12
92467,Obama defends gun executive actions on CNN  politics,685304114381651968,339,1,12
31303,Trump denies immigration restriction is a Muslim ban,826039860301533186,340,1,14
68950,Trump lawyer The president is not under investigation for obstruction,876440458540593157,340,1,14
57585,Trump rejects DHS intelligence report on travel ban,835403299113283589,340,1,14
74136,Trumps claim terrorism ignored unsupported,828967557864493056,340,1,14
95370,Senators No indication Trump Tower was surveilled,842561505715470336,340,1,14
71509,Its time to wake up,730582272261246977,341,0,0
48628,Wake up and see it,799796981065363457,341,0,0
91065,United We Stand WakeUpAmerica,751027270169432065,341,0,0
48907,WE need to organize the Patriotic movement WakeUpAmerica,686885158813855744,341,0,0
34867,Amen  WakeUpAmerica,714820769004535809,341,0,0
41055,This woke me up,858409066158338048,341,0,0
4669,Think about it WakeUpAmerica,699618187562917889,341,0,0
98362,Yes that is them shooting and killing TerenceCrutcher at 18 seconds while he stands with his hands up This is murder,778073978292146176,342,0,0
29873,Man 18 faces firstdegree murder charge in connection with shooting,818579907915681792,342,0,0
99144,Lucerne Suicide 18,731374449237204992,342,0,0
61431,18yearold man shot and killed by Los Angeles police,782639681385095168,342,0,0
99419,Man 18 shot to death in Northeast Baltimore overnight  Baltimore,699262530691043328,342,0,0
95622,Missouri officer killed in shooting 18yearold charged,784176463356370945,342,0,0
15481,18yearold man fatally shot in Antioch  news,702026642860802048,342,0,0
49432,IWouldPreferToForget this movie exists,720251658840637441,343,0,0
83044,IWouldPreferToForget everything about my childhood,720268971761475588,343,0,0
11298,we wish we missed it,711916758391787520,343,0,0
31515,IWouldPreferToForget that all our holiday photos were deleted,720254145777831939,343,0,0
61914,IWouldPreferToForget that blind date It was really awful,720270337385066496,343,0,0
27564,IWouldPreferToForget my missed opportunities,720257621551263747,343,0,0
1131,IWouldPreferToForget my first sex It was so pathetic,720255196652122112,343,0,0
85438,Whiskey IWouldPreferToForget,720255000031526912,343,0,0
78966,IWouldPreferToForget about the worstcase scenario,720270617216299008,343,0,0
86404,IWouldPreferToForget my childhood,720266863553282049,343,0,0
98329,IWouldPreferToForget how I lost my virginity,720264293837484032,343,0,0
38180,IWouldPreferToForget  haircut,720268095894388736,343,0,0
1219,IWouldPreferToForget my memories,720271572074803200,343,0,0
20110,IWouldPreferToForget but I cant,720264536956121088,343,0,0
82239,Why a man can have lots of women and be a cool guy but a woman would be concidered a slut MakeMeHateYouInOnePhrase,788014118955548672,344,0,0
9388,IHateItWhen this guy is such a total pussy,722798731733536771,344,0,0
68729,Wait WHAT FeminismIsAwful,722503052536614912,344,0,0
91961,Im afraid feminists in our country dont really get what feminism is about  FeminismIsAwful,683313833230794752,344,0,0
64883,Dont even know how to survive this terrifying act of sexism and oppression   FeminismIsAwful,742463314299523074,344,0,0
18714,Im even afraid to imagine how angry feminists are  FeminismIsAwful,807267610840670208,344,0,0
62403,Thats where feminism ends  FeminismIsAwful,744961782851076098,344,0,0
7199,Celibate from now on  FeminismIsAwful,701791689032261632,344,0,0
95067,Talking about equality FeminismIsEvil,702103635908390912,344,0,0
72938,Just work harder and remember FeminismIsAwful,703271327382183937,344,0,0
6761,I cant stop facepalming FeminismIsAwful,716619960982724608,344,0,0
72099,Just dont do it again FeminismIsAwful,687356451585589248,344,0,0
75154,How I view male feminists  FeminismIsAwful,710786582278635520,344,0,0
22987,Canadian PM Trudeau says he wont lecture Trump on US immigration policy,831258195544928256,345,1,14
5562,Texas governor signs textingwhiledriving ban into law,872193485117509636,345,1,14
71899,Texas gov signs ban on socalled sanctuary cities,861392103036911618,345,1,14
88554,Texas governor signs into law bill to punish sanctuary cities,861395675975647232,345,1,14
16363,Trump Says Immigration Plan Wouldnt Feature Mass Deportations  politics,746755018540257280,345,1,14
71087,Texas House again approves texting while driving ban,842105260340568064,345,1,14
23386,Texas governor signs ban on socalled sanctuary cities,861396559367426050,345,1,14
20212,Trump says he wont label China a currency manipulator,852314975674740736,345,1,14
11572,Trump administration suspends public disclosures of sanctuary cities,852023323894595585,345,1,14
85231,It is a big deal to be an officer HonorForTheBrave,731870225025662976,346,0,0
70844,Thanks to all whove been struggling for us InHonorOf,737381789589733376,346,0,0
56235,HonorForTheBrave Our cops a the bravest men I know Today we salute them and say thanks for what youre doing,731885457978609664,346,0,0
2578,HonorForTheBrave Each cop on duty is a husband a brother a dad They risk their lives on a daily basis we all should be gratefull,731950560723763200,346,0,0
13478,HonorForTheBrave Happy PeaceOfficersMemorialDay Thankls for keeping us safe from all the criminals and psychos,731952796380057604,346,0,0
68871,So cute veteransus  Veterans  Usveterans,753825393564495872,346,0,0
56660,Land of the Free because of the Brave Never forget the men who died defending our freedom,702686972137984001,346,0,0
2567,Its great to know that ordinary Americans care about our veterans,742077266297901056,346,0,0
84929,We must never stop thanking our troops and veterans for their service God bless them and their families,769314522754584577,346,0,0
365,Thank you for supporting our veterans,854793894650949632,346,0,0
99388,Dear Lord give us a wisdom president who really respects our troops and veterans BeingPatriotic,687774972379398145,346,0,0
40615,Never forget our guys who died for our country  They are only true heroes,728709408671195136,346,0,0
69411,Happy ArmedForcesDay my fellow Americans Thank you to all who have served,734074767297236993,346,0,0
86650,A sincere thank you to all who have sacrificed for our freedom,731614774140633088,346,0,0
64327,Today is National Peace Officer Memorial Day We honor those that paid the ultimate sacrifice HonorForTheBrave,731864206711128064,346,0,0
63800,American veterans are true patriots We owe them our care and respect BeingPatriotic USArmy Veterans,698082939859558400,346,0,0
16853,SupremeSacrificeDay Thanks to all people who made the ultimate sacrifice to make this world better,710871244133044225,346,0,0
81910,Whatever the result is I did the right thing I did the right thing because I did something great for veterans    Trump,693433583185211394,346,0,0
74759,God bless all American soldiers around the world BeingPatriotic PJNET tcot,700402162191368192,346,0,0
40991,Happy Fathers Day to all the brave who fight for our freedom   via,744505928733491200,346,0,0
41520,TrumpWinsBecause he cares about our Veterans TrumpForPresident,796062029882781696,346,0,0
94309,God bless American veterans of all generations,732657468300353536,346,0,0
23634,Law enforcement supports Donald Trump Thank you guys Trump2016,716732937698418688,346,0,0
80504,Trump went to military school and has great respect for Veterans No one has stood up for our Vets than Trump has,720426231183704065,346,0,0
50642,Glory to our heroes Support out troops USArmy Military BeingPatriotic TCOT PJNET USA Veterans,711978223286923270,346,0,0
8469,FreedomRiders were so brave We need to recognize them for their dedication and bravery,731622449150869504,346,0,0
23855,God bless the soldiers who carried the Old Glory through the fire of battles,760535672763527169,346,0,0
97023,HonorForTheBrave Police officers are those who chose to be heroes in everyday life,731877005218750465,346,0,0
64857,And the hero of the day award goes to this guy He saved US Flag from being burned We salute his courage bravery Show him your support,824795290670596097,346,0,0
37023,SignsYoureASuperhero every day you protect our lives LawEnforcementAppreciationDay,818732752103153665,346,0,0
39776,Honoring those who served and sacrifised their lives InHonorOf,737381645263773696,346,0,0
96252,Police is the way our government protects us HonorForTheBrave,731959448047124480,346,0,0
95793,Event shows support for veterans,878995763417800705,346,0,0
70210,SupremeSacrificeDay I will always be grateful to all those who died protecting our way of life,710866775945158656,346,0,0
83372,ThankYouForYourService brave Americans who fought and die for our country We honor you on this Memorial Day,737357433635536897,346,0,0
85258,MT  Respect our Military They fight  for your right to be free GodBless  WakeUpAmerica PJNET,702791552792457216,346,0,0
48839,HonorForTheBrave Policemen are the real heroes among us,731875817819529216,346,0,0
75941,SupremeSacrificeDay Honor those who have given their lives for others,710860124282339329,346,0,0
39000,Thanks for your serving LawEnforcementAppreciationDay,818739157807689728,346,0,0
47272,Happy Thanksgiving veterans Thanks for your service tcot PJNET,801864716628922368,346,0,0
38393,A special thank you to all who served to preserve the freedom of our great nation,690310697402634241,346,0,0
10295,Soldiers honored at deployment ceremony,866071700714160128,346,0,0
67906,SupremeSacrificeDay thanks to all people who protect us,710849355247280129,346,0,0
6657,Lets not forget that our peace and freedom are achieved by our veterans and protected by our soldiers,756194581306155008,346,0,0
93797,HonorForTheBrave Thanks the police for the peace in our troubled country,731956373664202753,346,0,0
10724,We thank our soldiers,747193429067603968,346,0,0
51848,God bless every hero who fought for America and made a contribution to the freedom of our nation,767526773605019648,346,0,0
19998,The day to honor those who sacrificed their lives for our best future SupremeSacrificeDay,710864145910996993,346,0,0
960,Dont forget to honor veteran today thats really important InHonorOf,737378113059979265,346,0,0
66927,Lets praise our cuttest veterans,705802265022431232,346,0,0
44159,Honor and endless gratitude to our brave soldiers who fight for our freedom and security  ArmedForcesDay,734094573522276354,346,0,0
51892,Veterans are heroes and we need to take care of them first and foremost,704031386886393857,346,0,0
57939,Thanks to all men and women who have or are serving our country God Bless BeingPatriotic,684353533722890240,346,0,0
27708,Police search for missing 12yearold in Alpharetta,845062145092042752,347,0,0
83203,Cleveland Police searching for missing 12yearold girl,849267717370761216,347,0,0
49365,11YearOld Girl Missing in Northeast DC,852336336245854208,347,0,0
32842,Autistic 11yearold missing in Friendswood police say,807833643913801732,347,0,0
33855,12yearOld Girl Missing in Germantown Police Say,797266483353096192,347,0,0
1461,hungry,691150148039213056,348,0,0
86138,Im so hungry,693051249969623041,348,0,0
95875,Hungry Af,690120971680923648,348,0,0
84584,im hungry,692577974290264064,348,0,0
90884,And im hungry,692946272169377792,348,0,0
30994,ToAvoidWorkI Im on a break,772808756589498368,349,0,0
61609,ToAvoidWorkI message my ex,772790798161154049,349,0,0
31910,ToAvoidWorkI just leave,772811510728974337,349,0,0
40338,ToAvoidWorkI say Fuck it,772810639274287104,349,0,0
1532,ToAvoidWorkI tweet,772804966406815744,349,0,0
19636,ToAvoidWorkI stay unemployed,772806728022839297,349,0,0
48060,ToAvoidWorkI sleep,772803655246438404,349,0,0
21424,toavoidworki jerk off,772791659507642368,349,0,0
85209,IGetDepressedWhen the alarm goes off,771058544858705920,350,0,0
49485,IGetDepressedWhen I breathe,771010253227978753,350,0,0
95149,IGetDepressedWhen this happens,770989797859028992,350,0,0
26816,IGetDepressedWhen I eat,771013762346278912,350,0,0
27560,IGetDepressedWhen  No when,771056692662571008,350,0,0
70347,IGetDepressedWhen I eat I eat because Im depressed Its a vicious cycle Fat Bastard,771025453628784640,350,0,0
68953,IGetDepressedWhen Im feeling sickly,771018481886265344,350,0,0
21117,IGetDepressedWhen the sky clouds up,771027403514613760,350,0,0
31243,IGetDepressedWhen you dont,770991719454273536,350,0,0
26718,Go sleep,780619241724739584,351,0,0
95404,tired of being tired,691172022135558144,351,0,0
19407,Anyways time to sleep,694287945839222784,351,0,0
40562,Best advice is to sleep it off,691296512798650368,351,0,0
98607,Soooo tired   eat sleep work repeat,692736902235947008,351,0,0
66941,Im so bored i need sleep,689791922454421504,351,0,0
66661,I just want to sleep for the next month,795545586716053504,351,0,0
52157,Im so tired can things get any worse,689841504525914112,351,0,0
63168,they sleep,738038774874017792,351,0,0
2658,they sleep,742346027743727616,351,0,0
9875,sooo tired,687946570487078912,351,0,0
74552,WhenITimeTravel I like to skip the important parts of my day and go straight to the naps,863685785597337601,351,0,0
29367,i am so tired,692912017817083904,351,0,0
64948,So bored,697488439483232256,352,0,0
79013,bored bored bored,691304717427810304,352,0,0
78106,Sighhhhh so effing bored,688935732547731456,352,0,0
58094,Up bored,693051777315241984,352,0,0
64250,O Mi Lord I am bored,692576445026009088,352,0,0
20545,Locked brakes on airplane result in emergency landing at Hayward Executive Airport,788132125509767168,353,0,0
78127,Plane makes emergency landing at BNA,824797386291691520,353,0,0
42584,Flight from Houston makes emergency landing at JFK Airport,808529433288200198,353,0,0
27219,JetBlue Flight Makes Emergency Landing at OHare Airport,817152231438950400,353,0,0
94636,Firefighters paramedics at scene of aircraft landing in Cahokia airport,778806380996075520,353,0,0
98028,Bird Strikes Plane Landing at Newark Airport FAA,802233960872886272,353,0,0
62838,Sexual assault reported at San Francisco State University  news,708488198700146689,354,0,0
74692,Sexual assault reported on VCU campus,787700967747661824,354,0,0
56284,Sexual battery reported on KUs campus  news,702614509689524224,354,0,0
27057,SanJose Police Investigating Sexual Assaults in Berkeley,700535838908637184,354,0,0
11783,Video Student sexually assaulted near UC Berkeley campus police searching for suspect  news,699815408392507392,354,0,0
12993,Sexual battery reported on Stanford campus Saturday night  news,689208868061057024,354,0,0
68627,What to look for in Iowas presidential caucuses  news,693306120408969216,355,0,0
55824,5 things to watch for at the GOP debate  politics,687648528525438976,355,0,0
71311,Iowa caucuses What to watch for  politics,694193559285542912,355,0,0
84975,Iowa caucuses 5 things to watch  politics,694136734318141440,355,0,0
4745,Breaking How does the Iowa caucus work,693832779843305472,355,0,0
47941,5 things to watch for in the Democratic debate  politics,688764725669175296,355,0,0
32656,politics 5 takeaways from Obamas State of the Union,687166376222396416,355,0,0
12360,5 Things to Look for in Tonights GOP Debate StopTheGOP  GOPDebate,692890848040611840,355,0,0
15002,politics 5 takeaways from GOP town hall,700233544283521026,355,0,0
2690,What to watch for on The Final Five Monday night  politics,711918818180800512,355,0,0
81203,politics Republican debate 5 things to watch,702874074800783360,355,0,0
79484,Watch Charlotte police video from shooting of Keith Lamont Scott,779816832622432256,356,1,8
10549,TopNews Police in Charlotte North Carolina fatally shoot man they say was armed,778380083304083456,356,1,8
77344,LIVE Charlotte police release video of deadly shooting incident,779828108392144897,356,1,8
93888,Video shows deadly encounter between Charlotte police black man,779389319970639872,356,1,8
72292,Charlotte police footage shows shooting of black man,779850335992938496,356,1,8
31839,Charlotte police footage shows shooting of black man,779850331131777027,356,1,8
31205,Arizonas Sheriff Joe Arpaio endorses Trump  politics,692103529478029313,357,1,14
21872,ABCGOPDebate ABCNews Sheriff Joe Arpaio endorses Trump forpresident,696139761216425984,357,1,14
35334,National Border Patrol Council endorses Trump for President,715299302470340609,357,1,14
66958,StopTheGOP  GOPDebate Sheriff Joe Arpaio endorses Donald Trump forpresident,692910630706221062,357,1,14
16914,politics Arizonas Sheriff Joe Arpaio endorses Trump,692097959354195968,357,1,14
22863,Trump Vows Investigation Into Voter Fraud,824487608172642308,358,1,14
17759,Trump says Pence will head investigation into voting irregularities despite lack of e,828384256607059969,358,1,14
96054,Trump says Pence will head investigation into voting irregularities despite no eviden,828375672234057729,358,1,14
48639,Trump vows major investigation into alleged voter fraud,824280769329844226,358,1,14
44638,Trump announces major voter fraud investigation,824289582309081089,358,1,14
30203,Trump to launch probe into unproven voter fraud claim,824697287351959554,358,1,14
71944,Donald Trump vows tougher libel laws to curb press freedom  politics,703626110584487936,358,1,14
88615,Teacher arrested for alleged child molestation in Sunnyvale,725747836285911040,359,0,0
37928,San Jose high school teacher arrested for alleged possession of child porn,855549611062288384,359,0,0
52402,Fairfield teacher arrested for allegedly molesting a student,683377292194615296,359,0,0
72990,High school teacher arrested in Riverside for alleged inappropriate relationship with,829188328578830336,359,0,0
27541,Former coach who worked at 2 LA elementary schools found guilty of molesting girls,872659542517194752,359,0,0
70441,Diplomats Agree To Syria Ceasefire In A Week  news,697946167695450113,360,1,26
36788,YPG release statement in support of USRussian agreementceasefire in Syria,775324850474749953,360,1,26
87365,Syrian Rebels Ready for Truce if Russia Halts Airstrikes,701100430487490560,360,1,26
7730,Putin says all relevant groups in Syria ready to comply with ceasefire  world news,703187444359770112,360,1,26
11708,AFP Syria government approves USRussia truce deal,774635696955023360,360,1,26
80876,Syria Agrees to USRussia Ceasefire Plan,702092134946439168,360,1,26
20335,World powers agree to Syria ceasefire,697951262726197248,360,1,26
48386,US and Russia agree to enforce new Syria ceasefire,701857178458705922,360,1,26
35246,US Russiabrokered ceasefire goes into effect across Syria  news,703436119069700096,360,1,26
47193,Turkey and Russia agree on Syria ceasefire report,814047785402167296,360,1,26
91077,Shine on you crazy blood diamond AddASongRuinAMovie,806135206482767872,361,0,0
43302,The Way Way Way Way Way Way Way What AddPotInAMovie,730407641688592386,361,0,0
68904,The Ring of fire AddASongRuinAMovie,806137197191720961,361,0,0
72452,Romancing The Stone Cold Crazy AddASongRuinAMovie,806130503028002817,361,0,0
23422,A Dark Knights Tale AddAMovieRuinAMovie,788661126330482688,361,0,0
5577,The Walking Junkie AddPotInAMovie,730407561984237570,361,0,0
52191,Dirty Dancing With Wolves addamovieruinamovie,788652253271855104,361,0,0
63597,Grosse Pointe Blankman AddAMovieRuinAMovie,788660433796341760,361,0,0
66769,Dancer In The Dark Knight AddAMovieRuinAMovie,788661922505732096,361,0,0
31919,The Pot and the City AddPotInAMovie,730404859678212096,361,0,0
49430,Adda movie   AddAMovieRuinAMovie,788655242942480384,361,0,0
23169,Rudy Tuesday AddASongRuinAMovie,806136526962823168,361,0,0
95952,AddPotInAMovie Her weed,730406782137454592,361,0,0
97269,Bend It Like A Virgin AddASongRuinAMovie,8.06139E+17,361,0,0
24876,AddPotInAMovie  Breathe,730411248571944961,361,0,0
57648,The Wolf of Drugged Street AddPotInAMovie,730411810025693186,361,0,0
