,Unnamed: 0,tweet_text,tweetid,cluster_label,relevance,theme
95694,14481,In Geneva have started preparations for coming SyrianTalks Peace4syria InsideSyriaMC,833610137722093568,432,1,26
95695,14643,The next meeting on Syria in Astana will held in the middle of February InsideSyriaMC,828988990137233408,432,1,26
95696,14669,AstanaTalks Aimed at Cessation of Hostilities in Syria InsideSyriaMC,875356321222205440,432,1,26
95697,14326,Memorandum on Deescalation Zones Officially Began in Syria Astana InsideSyriaMC,860811983540629504,432,1,26
95698,14885,What should we expect from the talks on Syria in Astana InsideSyriaMC syriawar,819222403314286593,432,1,26
95699,14174,The third round of SyrianTalks in Astana will be held March 1415 InsideSyriaMC,836962355393110016,432,1,26
95700,81488,UN to announce new round of Syria talks envoy  world news,703019602666598400,432,1,26
95701,14302,Assad declared his readiness for talks in Astana InsideSyriaMC Syria Middleeast Assad,821016665697714178,432,1,26
95702,2369,Iran Russia and Turkey started the new round of Syrian talks in Astana InsideSyriaMC,828643433979969537,432,1,26
95703,91023,US Russia fail to agree on how to revive Syria ceasefire,779221388255264768,432,1,26
95704,2338,The UN Security Council Welcomes Syrian Talks InsideSyriaMC,822776623082733568,432,1,26
95705,99535,Protests erupt following President Trumps immigration ban,825542788905312256,433,1,14
95706,25466,Supreme Court allows limited version of Trumps travel ban to take effect will consider case in fall,879353262310383618,433,1,14
95707,70673,US judge in Hawaii extends order halting Trumps travel ban,847292930939170816,433,1,14
95708,71570,A look at what comes next in Trump travel ban case,830129034038300678,433,1,14
95709,33843,Trump seeks pause in legal fight with revised travel ban,832387702397992961,433,1,14
95710,72245,Revised Trump Travel Ban Going Into Effect,880439877736828928,433,1,14
95711,54282,More court challenges expected for President Trumps new travel ban,880768451421360129,433,1,14
95712,62517,Legal impact of President Trumps immigration ban,826057981112512512,433,1,14
95713,40655,Protest continues at SFO against President Trumps immigration ban,825801296577957888,433,1,14
95714,72687,Protests  for and against  Trumps immigration ban scheduled at LAX,827950939998978048,433,1,14
95715,40667,Hundreds at SFO protest President Trumps order barring travel from Muslim nations,825499244966576128,433,1,14
95716,21732,Trump lawyers make final Supreme Court pitch on travel ban,877682279044321280,433,1,14
95717,33497,Trumps travel ban leads to protests at LAX and beyond,826038514773086208,433,1,14
95718,71280,President Trump plans to announce his Supreme Court choice Tuesday,826094967961567232,433,1,14
95719,99352,Washington State Asks To Keep Trump Travel Ban Pause,839938203276742659,433,1,14
95720,29982,In blow to Trump US appeals court refuses to reinstate travel ban,868026051905105923,433,1,14
95721,25646,Supreme Court hears border shooting case as Trumps travel ban awaits,834166175424794625,433,1,14
95722,55565,As new Trump travel ban takes effect protesters gather at LAX,880607691097419776,433,1,14
95723,89800,Whats next for Trumps travel ban after federal appeals court ruling,829909343533404162,433,1,14
95724,34355,State federal lawyers in court to argue Trump travel ban,828966383367155714,433,1,14
95725,95929,Trump says hell decide on national security adviser in next few days,833123561854423040,433,1,14
95726,34381,Trump Will Sign A New Travel Ban Today  Heres How Its Different From The First One,838786031239499776,433,1,14
95727,64862,Hundreds gather to protest Trumps immigration ban,825928349625225218,433,1,14
95728,66652,Trump administration to appeal travel ban ruling by Maryland judge,842959722873536512,433,1,14
95729,28023,Supreme Court asked to let Trump travel ban take effect,870823447361982464,433,1,14
95730,27790,Pres Trump Expected To Announce Supreme Court Pick Next Week,824261125202186240,433,1,14
95731,27428,Trump travel ban Appeals court casts skeptical eye at revised order,861794809652162561,433,1,14
95732,62096,Senate panel to vote on Trumps Supreme Court nominee,848851424201113600,433,1,14
95733,30521,States And The Trump Administration Clash In Nationwide Challenges To The New Travel Order,841503394028236800,433,1,14
95734,97057,US appeals to higher court over ruling against Trumps revised travel ban,842993699596525568,433,1,14
95735,91476,Hawaii to file first court challenge to new Trump travel order,839370634501160960,433,1,14
95736,69230,Appeals Court To Hear Trump Administration Bid To Reinstate Travel Ban,828854125580386304,433,1,14
95737,54981,Gorsuch refuses to weigh in on Trumps travel ban,844223041177616384,433,1,14
95738,35591,Trump set to announce nominee for Supreme Court,826512974496014338,433,1,14
95739,29464,US Supreme Court to review Obama immigration order news,689960673132969984,433,1,14
95740,62872,Federal judge in NY puts halt to deportations ordered by Trump,825547823634604032,433,1,14
95741,25525,Trump Immigration Order Triggers Protests at US Airports,825507048435679232,433,1,14
95742,27416,Trump turns to Supreme Court to try to move forward on travel ban,870510421962129409,433,1,14
95743,83893,Trump is expected to visit Supreme Court this week but not to discuss travel ban,875124214268928001,433,1,14
95744,74567,Federal judge in Hawaii halts Trump travel ban,842314987125252096,433,1,14
95745,16601,Hawaii sues to block Trumps revised travel ban,839568682472910850,433,1,14
95746,3746,Judge extends order blocking Trumps revised travel ban,847297053168287751,433,1,14
95747,79999,Appeals Court Denies Request For Immediate Order Bringing Back Trumps Travel Ban,829730283545100288,433,1,14
95748,98135,Trump Signs Revised Immigration amp Travel Ban,838816264030138369,433,1,14
95749,94366,Trump signs new vetting measures for immigrants aimed at keeping out terrorists,825109443121651714,433,1,14
95750,80807,Court partly reinstates Trump travel ban fall arguments set,879358119138258944,433,1,14
95751,15406,BREAKING  Virginia Judge Refuses to Block Trumps Travel Ban,845847194662027266,433,1,14
95752,50267,Legal challenges to Trumps revised travel ban mount in additional states,839990053388615680,433,1,14
95753,94547,New Trump entry ban expected to be unveiled on Monday,838200192792932352,433,1,14
95754,81298,Trump travel ban fight heads toward Supreme Court showdown,868225637806419970,433,1,14
95755,44406,Trump Expected To Sign New Travel Ban Order,838599856298000384,433,1,14
95756,49844,Trump reacts to travel ban ruling SEE YOU IN COURT,829850451554205698,433,1,14
95757,81518,Trump says hell announce Supreme Court nominee next week,823968464062873600,433,1,14
95758,81876,Senate Panel To Vote On Trumps Supreme Court Nominee,848881380184514560,433,1,14
95759,95022,Washington state attorney general files suit against President Trump over travel ban,826165679485288450,433,1,14
95760,84361,US Supreme Court to review Obama immigration order  news,689468186433978369,433,1,14
95761,82993,Trump administration asks Supreme Court to let revised travel ban take effect,870620354674348032,433,1,14
95762,46216,More protests planned at LAX over President Trumps travel ban,827980391193726978,433,1,14
95763,84121,New opposition emerges as Trump pushes for travel ban,871511213922017280,433,1,14
95764,46402,Trump travel ban in new court setback near nations capital,842372177571811328,433,1,14
95765,95464,Trump travel ban in hands of federal appeals court,829287754433441792,433,1,14
95766,50943,Supreme Court to take up Obama immigration actions  politics,689479071315558402,433,1,14
95767,79275,Trump travel ban back in US courts next week as battles stretch on,860674180886523904,433,1,14
95768,85622,Trump signs new travel ban that applies to those seeking new visas,838806445604880386,433,1,14
95769,87037,Republicans tightlipped on court decision against Trumps travel ban,830164866178678788,433,1,14
95770,86004,Judge Halts President Trumps Travel Ban Again,842367898903547904,433,1,14
95771,52270,Trump asks Supreme Court to reinstate travel ban,870591472181149696,433,1,14
95772,21321,Federal appeals court rules agains immigration ban Heres what Trump could do next,829910716727566338,433,1,14
95773,76207,Trump turns to Supreme Court to move forward on travel ban,870479933390368768,433,1,14
95774,58994,President Trumps Revised Refugee and Travel Ban Is Blocked Nationwide by Federal Judg,842156279569240068,433,1,14
95775,53378,President Trump Could Sign New Revised Travel Ban Order,838743840689356800,433,1,14
95776,94079,Justice Department seeks emergency stay order on travel ban,828045752366673921,433,1,14
95777,77805,Supreme Court to review Obamas executive orders on immigration  by,689521132358254592,433,1,14
95778,41742,San Francisco court denies Justice Departments request for travel ban reinstatement,828304774789488641,433,1,14
95779,78221,Presidents Trump revised travel ban faces new legal challenges,861619148245413888,433,1,14
95780,19824,Iran Opposes Foreign Intervention In Syria InsideSyriaMC,851833391142109184,434,1,32
95781,4534,United States except any possibility of cooperation with Damascus InsideSyriaMC,793834314886553601,434,1,32
95782,19897,The United States Refused to Send a Delegation to the Talks in Astana InsideSyriaMC US,823098923799740416,434,1,32
95783,16197,US Ignores Ideas and Proposals of Astana Peace Talks Syria InsideSyriaMC,872832901100040194,434,1,32
95784,90749,Russia halts agreement with US to avoid clashes in Syria airspace,850252987184234497,434,1,32
95785,1077,Russia to veto the UN sanctions against Syrians InsideSyriaMC Syria Russia,836606725646077953,434,1,32
95786,16711,Ahrar alSham group refused to take part in Astana negotiations what does it mean Syria,822106280173125632,434,1,32
95787,4161,US doesnt Intend to Participate in Astana Peace Talks InsideSyriaMC,862684947819180033,434,1,32
95788,3915,SyrianTalks in Astana Postponed InsideSyriaMC Peace4Syria,872817917703966720,434,1,32
95789,2542,Syria war InsideSyriaMC Aleppo humanitarian pause  syria news  syria refugees,789823586945163265,435,1,26
95790,20222,Humanitarian pause started Syria War SyriaNews terrorists Aleppo InsideSyriaMC,789141446980886528,435,1,26
95791,85429,Moscow says Russia and Syria are halting Aleppo air strikes for now  world news,788301102663872512,435,1,26
95792,421,Humanitarian Pause in Syrias Aleppo Broken InsideSyriaMC Syriannews Aleppo Damascus,794897572980723712,435,1,26
95793,4331,A Longawaited Ceasefire in Aleppo SyriaNews SyriaWar InsideSyriaMC war,788398890663878656,435,1,26
95794,17383,Humanitarianpause introduced in Aleppo SyriaNews Syriawar InsideSyriaMC terrorists,794523894522777600,435,1,26
95795,55408,Red Cross postpones aid convoys after Aleppo attack  world news,778197003293515778,435,1,26
95796,13810,Summary of armedclashes humanitarianpause at work InsideSyriaMC syriacrisis aleppo,794460787863453696,435,1,26
95797,19907,Why Is UN Insisting on the Humanitarian Pause in Aleppo InsideSyriaMC Syria Aleppo UN,804689383886618624,435,1,26
95798,21195,Kerry Lavrov meet to finalize details of Syria cooperation deal  world news,769125431832215552,436,1,26
95799,57447,Kerry Syrian Ceasefire Agreement Near,701386859545362432,436,1,26
95800,62384,Current Syria Truce Deal ceasefire zones according to,702821500173291520,436,1,26
95801,65692,Truce agreement halts most fighting in Syria  world news,703531623568904193,436,1,26
95802,28999,A temporary ceasefire is now in effect in Syria,775367996621684736,436,1,26
95803,81820,Kerry says he and Lavrov reach provisional deal on terms of Syria ceasefire  world news,701437508828041216,436,1,26
95804,75414,Trump Calls for Investigation into the Clintons Russian Ties,846882855187890176,437,1,14
95805,68113,A reporter asked President Trump repeatedly for evidence of wiretapping He didnt answer,840286655445622784,437,1,14
95806,84242,House Intelligence Committee chiefs ask Justice for proof of wiretaps on Trump,839909424521220096,437,1,14
95807,21123,Congress investigates links between Trump and Russia,842870644933058561,437,1,14
95808,72538,What you need to know about Trumps wiretapping claim,8.38793E+17,437,1,14
95809,89348,Schiff Still no definitive link between Russia Trump campaign,848658362380292096,437,1,14
95810,79556,House Intelligence chairman says he hasnt found evidence of Trump teams ties to Russia,836385426302767104,437,1,14
95811,67700,A reporter asked Donald Trump repeatedly for evidence of wiretapping He didnt answer,840281866766827520,437,1,14
95812,72255,Trump seeks answers on his own wiretap mystery,838922507340156928,437,1,14
95813,37466,Why wont Congress really investigate the Trump campaigns ties to Russia,857554427565281280,437,1,14
95814,50517,Trump and the Russia investigation What to know,867198321319956480,437,1,14
95815,27992,Police Suspects stole car led authorities on pursuit before crash,711962617103802368,438,0,0
95816,67221,Police Driver shoots suspected carjacker additional suspects sought,803678430407622657,438,0,0
95817,69068,Man charged in Kansas City shooting death,822855321064456192,438,0,0
95818,38977,Driver Jumps Out of Moving Car During Chase Fleeing PD,874274451625582592,438,0,0
95819,25152,Kansas City police investigate deadly shooting  news,685149867878944770,438,0,0
95820,24753,Police looking for suspects in kidnapping carjacking,832991669054218240,438,0,0
95821,54555,Suspect sought in South Richmond gas station robbery,766483825878638592,438,0,0
95822,23124,Police Armed Robber Carjacks Vehicle After Crashing Getaway Car,838818782671962112,438,0,0
95823,73936,Man woman die in shooting KCK police say,697134925988757504,438,0,0
95824,29745,Topeka Police looking for victim and suspect in aggravated kidnapping,872473600510525440,438,0,0
95825,64982,KCK police investigate fatal shooting,684607681705816064,438,0,0
95826,68861,Topeka police looking for suspect in North Topeka thefts  news,685583216913190912,438,0,0
95827,55149,Police investigate fatal shooting in Kansas City parking lot  news,716953510042927105,438,0,0
95828,43572,Police searching for suspects in Topeka carjacking,850213439519707136,438,0,0
95829,99111,Police looking for person of interest in Topeka shooting  news,727185519298244608,438,0,0
95830,48401,Police search for gas station kidnapping suspect,835321260922056704,438,0,0
95831,49498,Topeka Police investigate reported shooting  news,777237141277454336,438,0,0
95832,38074,WhatIWantForChristmasIn4Words  to fuck me,801761597479944192,439,0,0
95833,33271,Edit button for tweets WhatIWantForChristmasIn4Words,8.01755E+17,439,0,0
95834,66765,Katie to notice me WhatIWantForChristmasIn4Words,801752446758453249,439,0,0
95835,66506,Aliens alive on Mars WhatIWantForChristmasIn4Words,801793713185914881,439,0,0
95836,66345,WhatIWantForChristmasIn4Words brand new,801770822893498368,439,0,0
95837,56225,Everyone love one another  WhatIWantForChristmasIn4Words,801788372557721600,439,0,0
95838,62726,Sexy hands inside me WhatIWantForChristmasIn4Words,801772913972170753,439,0,0
95839,32379,WhatIWantForChristmasIn4Words sanity in this world,801734735697444864,439,0,0
95840,63094,WhatIWantForChristmasIn4Words I want you here,801787768502415360,439,0,0
95841,64446,WhatIWantForChristmasIn4Words 1D off their hiatus,801737298534600705,439,0,0
95842,64467,WhatIWantForChristmasIn4Words Some dick to suck,801744218301546497,439,0,0
95843,38749,You cant give me WhatIWantForChristmasIn4Words,801786953272348673,439,0,0
95844,30512,Tickets to meet Ellen   WhatIWantForChristmasIn4Words,801766380617879552,439,0,0
95845,54946,WhatIWantForChristmasIn4Words Corrie Mckeague comes home,801805753480843264,439,0,0
95846,68933,WhatIWantForChristmasIn4Words A huge southern border,801751929596612608,439,0,0
95847,83297,WhatIWantForChristmasIn4Words make up from Sephora,801758900341145601,439,0,0
95848,95188,Less politics on Twitter WhatIWantForChristmasIn4Words,801780531989979137,439,0,0
95849,48441,Victorias Secret phone number WhatIWantForChristmasIn4Words,801779437914222592,439,0,0
95850,82012,Madame President Hillary Clinton  WhatIWantForChristmasIn4Words,801792440457986048,439,0,0
95851,49410,Hillary Clinton our President  WhatIWantForChristmasIn4Words,801753926022430720,439,0,0
95852,81404,WhatIWantForChristmasIn4Words  MEL JOYS FOLLOW PLEASE,801787544769855489,439,0,0
95853,94625,WhatIWantForChristmasIn4Words fictional characters are real,801753337741901824,439,0,0
95854,80365,WhatIWantForChristmasIn4Words To meet Brian King,801789861430751233,439,0,0
95855,55168,BTS 2017 concert tickets  WhatIWantForChristmasIn4Words,801774625344602112,439,0,0
95856,44007,Madame Tussauds tickets  WhatIWantForChristmasIn4Words,801805254128009216,439,0,0
95857,77762,Marcus and Martinus pls  WhatIWantForChristmasIn4Words,801791294704144384,439,0,0
95858,18476,TriggeredIn4Words      Best Christmas EVER,807742408318271488,439,0,0
95859,41462,WhatIWantForChristmasIn4Words Your love Thats all,801737385537077249,439,0,0
95860,88697,The fellowship of friends  WhatIWantForChristmasIn4Words,801753964966510593,439,0,0
95861,70292,Weed and more weed  WhatIWantForChristmasIn4Words,801791935136595968,439,0,0
95862,88926,Piece of Trumps toupee WhatIWantForChristmasIn4Words,801803100294152197,439,0,0
95863,33979,Shawn Peter Raul Mendes  WhatIWantForChristmasIn4Words,801734880585519104,439,0,0
95864,26621,Idk like some money WhatIWantForChristmasIn4Words,801758073387892736,439,0,0
95865,16897,WhatIWantForChristmasIn4Words  America Free From Muslimscumbags,801725271669809152,439,0,0
95866,61100,WhatIWantForChristmasIn4Words Show me the money,801802315460149248,439,0,0
95867,65761,No hate Love only WhatIWantForChristmasIn4Words,801771175667965952,439,0,0
95868,59552,WhatIWantForChristmasIn4Words Sex and more sex,801737783580782592,439,0,0
95869,59836,WhatIWantForChristmasIn4Words no more zombie shows,801739499541823488,439,0,0
95870,92222,WhatIWantForChristmasIn4Words people Go fuck yourselves,801755035214479361,439,0,0
95871,56985,I really want a damnit not enough words  WhatIWantForChristmasIn4Words,801794540575354880,439,0,0
95872,59281,WhatIWantForChristmasIn4Words I want it now,801805522508910593,439,0,0
95873,3899,By rigging this election like how you rigged the DNC,782057906246004736,440,0,0
95874,15410,Of course its a setup  RIGGED,759974654568112128,440,0,0
95875,11274,Yep  is also trying to rig my poll,787017708323737600,440,0,0
95876,15367,Because of  and   THE SYSTEM IS RIGGED,793634400680284161,440,0,0
95877,17422,is part of the rigged system,790283657738981376,440,0,0
95878,19442,Media rigging election,787720544841928704,440,0,0
95879,18697,The system is RIGGED,788824643226316800,440,0,0
95880,520,What a rigged system,758759734988054528,440,0,0
95881,2494,The system is rigged,750607330350239745,440,0,0
95882,52100,Trump outlines plan to get Mexico to pay for border wall,717426559020195840,441,1,14
95883,20567,This is why Mexico needs to pay for that wall,822360422837731328,441,1,14
95884,90099,TrumpsFavoriteHeadline Mexican President Claimed Hes Going to Pay for The Wall,765912854293835776,441,1,14
95885,17541,Oh no Mexico WILL BE PAYING FOR THAT WALL  BuildThatWall MakeAmericaGreatAgain,817986853265473536,441,1,14
95886,16349,We need to build that wall and make Mexico pay for the entire wall,754058214824566785,441,1,14
95887,47902,GOPDebate StopTheGOP Watch LIVE video of the Republican debate hosted by FOX News,692898070653087751,442,1,11
95888,48695,ABC NewsRepublican presidential debate How to tune in ABCNews  ABCGOPDebate,696134613454852097,442,1,11
95889,2689,CNN To Cover Trumps Campaign Event Live AsABC Debate Unfolds ABCNews  ABCGOPDebate,696135740355452929,442,1,11
95890,90438,ABCNews  ABCGOPDebate Republican debate night begins,696137258831745024,442,1,11
95891,92496,Typical GOP residents ABCGOPDebate ABCNews,696137742502096898,442,1,11
95892,70448,ABCGOPDebate ABCNews The State of the Presidential Race and a Live Blog ofthe GOP Debate,696142606254927872,442,1,11
95893,99517,TopNews No winner of record 900 million Powerball jackpot next draw on Wednesday,686087884848283648,443,0,0
95894,62618,Lottery No winner in record 9498 million Powerball drawing Wednesdays may hit 13 billion  news,6.86079E+17,443,0,0
95895,28283,local news Powerball sales soar as jackpot reaches 900 million,685911973016408064,443,0,0
95896,91665,TopNews US Powerball jackpot surges to record 900 million,685896810565484544,443,0,0
95897,88470,Powerball winning numbers for Saturdays 9498 million jackpot  news,686039218338922496,443,0,0
95898,34419,TopNews Powerball at 415 million ninth highest in US history,728948408241643520,443,0,0
95899,31174,Stuff on Twitter   ThingsPeopleOnTwitterLike,795946844052488192,444,0,0
95900,92327,When the app actually functions   ThingsPeopleOnTwitterLike,795937490419023872,444,0,0
95901,55255,ThingsPeopleOnTwitterLike Live Tweeting their favourite shows,795931389245980672,444,0,0
95902,66899,ThingsPeopleOnTwitterLike Positivity,796043237827997698,444,0,0
95903,96711,ThingsPeopleOnTwitterLike My tweets,795932277742206976,444,0,0
95904,28614,ThingsPeopleOnTwitterLike retweets and followers,796051307102695428,444,0,0
95905,33543,ThingsPeopleOnTwitterLike Hastagging current happenings,796092845316775936,444,0,0
95906,23496,Self Pleasure ThingsPeopleOnTwitterLike,795929347626508288,444,0,0
95907,56171,ThingsPeopleOnTwitterLike Over reaction,795944231701454848,444,0,0
95908,53682,Pontificating ThingsPeopleOnTwitterLike,795944952647839744,444,0,0
95909,70059,Instead of looking for breaking news they look for what is trendingThingsPeopleOnTwitterLike,795942143873445888,444,0,0
95910,69759,What popular people like  ThingsPeopleOnTwitterLike,795943620998205440,444,0,0
95911,80924,Cant Evening  ThingsPeopleOnTwitterLike,795937664801406976,444,0,0
95912,39531,Talking in GIF ThingsPeopleOnTwitterLike,796059367309197313,444,0,0
95913,97011,RTing for follows riiiight  ThingsPeopleOnTwitterLike,795941151069052928,444,0,0
95914,56438,Their own voice ThingsPeopleOnTwitterLike,795934843364409344,444,0,0
95915,88695,ThingsPeopleOnTwitterLike Nice people,795938632230178816,444,0,0
95916,98967,Tweeting celeb accounts run by their handlers  ThingsPeopleOnTwitterLike,795944189548761088,444,0,0
95917,46192,Teenager found fatally shot in Sheraden,811380034908880896,445,0,0
95918,82350,Teen charged in fatal shooting of man child in South Texas,804006700369973248,445,0,0
95919,56749,MCSO Teenager shot killed in Laveen,835334096981229570,445,0,0
95920,90763,Teenage boy shot to death in Richmond,778260287325515776,445,0,0
95921,77706,Teenage girl found shot to death in Homewood West,777244331937665025,445,0,0
95922,25883,Teen boy shot killed in Sunset District,859164622175301632,445,0,0
95923,35604,Teen Fatally Shot in Wilmington LAPD,872075918126321664,445,0,0
95924,22174,Texas officer who killed teen arrested on murder charge  news,710254635408162816,445,0,0
95925,38686,SanJose Teen Injured in San Jose Shooting Police,703088600812904449,445,0,0
95926,15324,BlackLivesMatter amp CampaignZero membersupporter beat and kidnapped a car salesman during test drive,696774079072903168,446,1,2
95927,19165,BlackLivesMatter amp CampaignZero membersupporter arrested in Trustmark Bank robbery,696768672002609156,446,1,2
95928,18857,BlackLivesMatter amp CampaignZero membersupporter arrested for bank robberyDerayForMayor,695417000919584770,446,1,2
95929,15350,ArrestDeray Black Lives Matter is a terrorist group and should be treated as such,752134199491035136,446,1,2
95930,3280,BlackLivesMatter amp CampaignZero membersupporter arrested for armed robbery,693118829132713984,446,1,2
95931,15072,BlackLivesMatter amp CampaignZero membersupporter arrested in slaying of friendDerayForMayor,695413084395950080,446,1,2
95932,19033,BlackLivesMatter amp CampaignZero membersupporter arrested in Lanham homicide,694664328927117313,446,1,2
95933,5472,BlackLivesMatter is a terrorist group and should be treated as such,706604973166034944,446,1,2
95934,15134,BlackLivesMatter amp CampaignZero memberssupporters indicted in major organized retail theft scheme in Portland,703599283212308480,446,1,2
95935,9954,BlackLivesMatter is a terrorist organization and should be treated as suchDallasPoliceShootings ArrestDeray,751513240488796160,446,1,2
95936,312,BlackLivesMatter amp CampaignZero membersupporter charged with murder of 7th Ward woman,701848396815015936,446,1,2
95937,3952,BlackLivesMatter amp CampaignZero membersupporter charged in Bessemer Milos robbery,691741144225562625,446,1,2
95938,19236,BlackLivesMatter amp CampaignZero membersupporter charged with rape over weekend,701810175938797571,446,1,2
95939,19057,BlackLivesMatter amp CampaignZero memberssupporters arrested for murdering transgender woman,705837011001810944,446,1,2
95940,17226,BlackLivesMatter amp CampaignZero memberssupporters charged in Uptown shooting,694227399123271680,446,1,2
95941,4800,BlackLivesMatter amp CampaignZero membersupporter stabbed a white mother to death,699394913155284992,446,1,2
95942,19454,BlackLivesMatter amp CampaignZero memberssupporters arrested in attempted home invasion and murder,692148795933614081,446,1,2
95943,20071,BlackLivesMatter amp CamapignZero membersupporter  is advocating killing copsCC,750691622959083520,446,1,2
95944,9468,CAIR Black Lives Matter and Campaign Zero are all terrorist organizations and should be treated as such,692468365017899008,446,1,2
95945,20083,As Ive said many times before BlackLivesMatter is a terrorist group and should be treated as such,826275394189930496,446,1,2
95946,20276,BlackLivesMatters amp CampaignZero membersupporter facing attempted murder charge,690326774685831169,446,1,2
95947,2921,Hello  BlackLivesMatter amp CampaignZero membersupporter  is advocating killing cops,750716881942700032,446,1,2
95948,20401,BlackLivesMatter amp CampaignZero membersupporter wanted for attempted robbery arrestedDerayForMayor,695413202746609665,446,1,2
95949,722,BlackLivesMatter amp CampaignZero membersupporter arrested in Harahan burglaries,692844471055028228,446,1,2
95950,19886,CAIR BlackLivesMatter and Campaign Zero are all terrorist organizations and should be treated as suchDallas,751441949991796736,446,1,2
95951,20636,BlackLivesMatter amp CampaignZero membersupporter charged with attempted murder,694665328362655744,446,1,2
95952,20682,BlackLivesMatter amp CampaignZero membersupporter kidnapped gangraped and robbed a woman,702163102121459712,446,1,2
95953,20760,BlackLivesMatter amp CampaignZero membersupporter charged in fatal stabbing of her boyfriend,693120216453246976,446,1,2
95954,16324,BlackLivesMatter is a terrorist organization and should be treated as such TrumpTrain,710196990286630912,446,1,2
95955,3537,BlackLivesMatter amp CampaignZero membersupporter stabs his girlfriend amp kids to death at hotelExpelClifford,697847269073293312,446,1,2
95956,16424,BlackLivesMatters amp CampaignZero membersupporter suspected of carjacking,690329774410108928,446,1,2
95957,15375,BlackLivesMatter amp CampaignZero memberssupporters doing what they do bestThese people are terrorists,700097805172535296,446,1,2
95958,2922,BlackLivesMatter amp CampaignZero membersupporter murdered elderly white woman,703600771510702080,446,1,2
95959,16169,BlackLivesMatter amp CampaignZero membersupporter charged with murder in Garfield Ridge shooting,692813469704437765,446,1,2
95960,765,BlackLivesMatter amp CampaignZero memberssupporters arrested for stealing womans car and hitting her with it,692094188540817412,446,1,2
95961,19588,ReminderBlack Lives Matter is a terrorist group amp should be treated as suchBLM leaderssupporters are inciting terrorismBLMKidnapping,817166184399466496,446,1,2
95962,278,BlackLivesMatter amp CampaignZero membersupporter accused of stabbing her boyfriend multiple times,693120547325091840,446,1,2
95963,19559,BlackLivesMatter amp CampaignZero membersupporter shot NYPD officers during BlackHistoryMonth,695754298031022080,446,1,2
95964,15892,BlackLivesMatter amp CampaignZero membersupporter charged with murder,691741015644999680,446,1,2
95965,19486,BlackLivesMatter amp CampaignZero membersupporter arrested for shooting a Richmond Police officer,693899918063312896,446,1,2
95966,3828,BlackLivesMatter amp CampaignZero membersupporter strangled and cut white female roommate on her birthday,702932001049976834,446,1,2
95967,3842,BlackLivesMatters amp CampaignZero membersupporter accused of killing his wifeOscarsSoWhite,690327963657723904,446,1,2
95968,18849,BlackLivesMatter amp CampaignZero membersupporter arrested for bank robbery,694664104024391681,446,1,2
95969,642,Black Lives Matter is a terrorist organization and should be treated as suchThe BLMKidnapping was an act of terrorismThey are terrorists,817230715645546496,446,1,2
95970,3876,BlackLivesMatter amp CampaignZero membersupporterBloods gang leader indicted in fatal shooting of exgirlfriend,692813737867268096,446,1,2
95971,2835,BlackLivesMatter amp CampaignZero memberssupporters arrested in string of Atlantic City armed robberies,699396838638686208,446,1,2
95972,15456,BlackLivesMatter amp CampaignZero membersupporter arrested after robbing Englewood bank,691713841080733696,446,1,2
95973,16208,BlackLivesMatter amp CampaignZero memberssupporters arrested in Craigslist prostitution sting,692816814921879552,446,1,2
95974,16619,BlackLivesMatter amp CampaignZero membersupporter kills boyfriend,693198379564810240,446,1,2
95975,18620,BlackLivesMatter amp CampaignZero are terrorist orgs amp should be treated as suchDallasPoliceShootingArrestDeray,751528382907748352,446,1,2
95976,14938,Hello  amp BlackLivesMatter amp CampaignZero membersupporter  is advocating killing cops,750712873584844800,446,1,2
95977,16715,BlackLivesMatter amp CampaignZero memberssupporters arrested for shoplifting spree,694222620401745920,446,1,2
95978,18159,BlackLivesMatter amp CampaignZero membersupporter killed a hardworking white mother,694659007940857859,446,1,2
95979,466,BlackLivesMatters amp CampaignZero membersupporter accused of stabbing womanOscarsSoWhite,690327044358553601,446,1,2
95980,14237,BlackLivesMatters amp CampaignZero membersupporter accused of pointing gun at offduty cop in funeral procession,690327716726439936,446,1,2
95981,3020,BlackLivesMatter amp CampaignZero membersupporter arrested for homicide,694664467527946241,446,1,2
95982,2322,BlackLivesMatter amp CampaignZero membersupporter tried to kill a police officer,699395758001360901,446,1,2
95983,2593,BlackLivesMatter amp CampaignZero membersupporter robbed and killed a teen,702162132037718020,446,1,2
95984,18084,BlackLivesMatter amp CampaignZero memberssupporters arrested for carjackingDerayForMayor,695436127071698944,446,1,2
95985,1038,BlackLivesMatter amp CampaignZero membersupporter ordered the murder of kidnapping victim,695456951417892864,446,1,2
95986,1039,BlackLivesMatter amp CampaignZero memberssupporters assaulted and robbed a Marine,700002441941688320,446,1,2
95987,16949,BlackLivesMatter amp CampaignZero membersupporter indicted for killing an entire white family inside their DC home,700109288384172032,446,1,2
95988,441,BlackLivesMatter amp CampaignZero membersupporter charged w human trafficking amp prostitution of a teen girl,706950145049554944,446,1,2
95989,14056,BlackLivesMatter amp CampaignZero membersupporter charged with attempted murder and attempted robbery,696768861891391488,446,1,2
95990,13881,BlackLivesMatter amp CampaignZero membersupporter charged with assault that led to victim dying a week later,694665232690577408,446,1,2
95991,17057,BlackLivesMatter amp CampaignZero membersupporter arrested for rape forgery and check fraud,696397779862691840,446,1,2
