,tweet_text,tweetid,cluster_label,relevance,theme
99035,WhatIHateIn5Words dumb ass drivers Enough said,758229345181786112,2011,0,0
71377,Ive got this stomach problem CancelPlansIn5Words,799905416121462784,2011,0,0
70377,WhatIHateIn5Words god damn mother fucking migraines,758236525112860672,2011,0,0
53013,CancelPlansIn5Words Maybe next time  Or not,799911280849121280,2011,0,0
91786,CancelPlansIn5Words  I just dont want to,799908097938620416,2011,0,0
61693,cancelplansin5words Im stuck at the border,799900603405271040,2011,0,0
16060,CancelPlansIn5Words No plans  Nobody likes me,799907161954394112,2011,0,0
20861,Busy cutting wrists Next time CancelPlansIn5Words,799922295854596097,2011,0,0
41197,Like I just cant even  CancelPlansIn5Words,799888818069536768,2011,0,0
15045,CancelPlansIn5Words Im currently very tied up,799891043458097152,2011,0,0
95470,Im busy catching swine flu CancelPlansIn5Words,799908722885664768,2011,0,0
82377,WhatIHateIn5Words  Hashtagging cliques will ruin hashtagging,758231751520944128,2011,0,0
90375,Cant cancel on sleep again CancelPlansIn5Words,799924173665685504,2011,0,0
94518,CancelPlansIn5Words  I hate all of you,799920853693497344,2011,0,0
21494,Digging a hole to China CancelPlansIn5Words,7.99911E+17,2011,0,0
47560,It was something about zombies  CancelPlansIn5Words,799922468961955841,2011,0,0
2789,WhatIHateIn5Words FUCKING WORD LIMITS,758235515510398976,2011,0,0
78119,WhatIHateIn5Words a great answer with six,758236018076102656,2011,0,0
67428,No excuse dont like you CancelPlansIn5Words,799932068276924416,2011,0,0
4144,Cant I am getting baptized CancelPlansIn5Words,799904957541531648,2011,0,0
54484,CancelPlansIn5Words scotts freaking out on snapchat,799890996339372032,2011,0,0
50457,CancelPlansIn5Words We are all gonna die,799915012152291329,2011,0,0
3692,WhatIHateIn5Words constant existence at the cusp,758238424549715968,2011,0,0
44279,Sorry Forgot To Wake Up  CancelPlansIn5Words,799897952886095877,2011,0,0
87112,CancelPlansIn5Words cant get over the wall,799936461709733888,2011,0,0
50598,How about something gluten free  CancelPlansIn5Words,799910245069942784,2011,0,0
6150,When someone calls you chief WhatIHateIn5Words,758224458716811264,2011,0,0
1097,WhatIHateIn5Words An uncanny sense for stupid,758243238134231040,2011,0,0
90853,The roads blocked by protestors CancelPlansIn5Words,799910963239682048,2011,0,0
25140,Five minutes to go folks Ready steady,757559697960468480,2011,0,0
56858,Did you forget Restraining Order CancelPlansIn5Words,799896787733581824,2011,0,0
60556,Snoop  Dogg  Bot RobotHipHop,846655958101229572,2012,0,0
83602,Tune Up For What RobotHipHop,846682780729720832,2012,0,0
65758,Grandmaster Flash Drive  RobotHipHop,846683475725856768,2012,0,0
66449,U Down With C3P0 RobotHipHop,846668835813974020,2012,0,0
69395,RobotHipHop Fck The 3POlice,846675638744498177,2012,0,0
91094,Andre T1000 RobotHipHop,846677083283705857,2012,0,0
84382,4GUnit RobotHipHop,846676298139254784,2012,0,0
71615,Top of the bots   maketvsexy,768086265652649984,2012,0,0
81394,RobotHipHop grand master flash drive,846660126345900032,2012,0,0
18956,C3P0PP RobotHipHop,846681296965439489,2012,0,0
53065,RobotHipHop Rick Rss,846653107140472833,2012,0,0
87143,To the Window to the WallE RobotHipHop,846672623605989376,2012,0,0
2779,All I Do Is Windows RobotHipHop,846682295289462784,2012,0,0
86424,RobotHipHop  RAM the Jewels,846671130760900608,2012,0,0
20110,ITs Tricky RobotHipHop,846676461616414720,2012,0,0
4266,Chuck2D2 RobotHipHop,846656788309065728,2012,0,0
10455,Addicted to the Algorithm RobotHipHop,846681109521993730,2012,0,0
18907,WALLEazyE RobotHipHop,846674030090346497,2012,0,0
87012,Lyte As A RAM RobotHipHop,846671421736599552,2012,0,0
37304,Sex robots delight randy humans looking for hasslefree love Economic tech threat to human hookers,872004254856294401,2012,0,0
10745,StarBot RobotHipHop,846678581220597761,2012,0,0
44435,Notorious KGB Bots  RobotHipHop,846662415441813504,2012,0,0
19302,Biggie Smalls Wonder  RobotHipHop,846677542731890689,2012,0,0
85922,Robocop Killer RobotHipHop,846683213615394816,2012,0,0
4734,WillIRobot RobotHipHop,846675913320292353,2012,0,0
19119,RomDMC RobotHipHop,846661259432882177,2012,0,0
41093,Get Ur Squeak On RobotHipHop,846674130397159428,2012,0,0
79782,R2Unit RobotHipHop,846677450012614657,2012,0,0
27561,R2D2Pac RobotHipHop,846659279025127425,2012,0,0
96511,TopNews Hefners Playboy mansion listed for sale for 200 million,686494039101673472,2013,0,0
25688,Playboy Mansion listed for 200 million Hef included  money,686590602591338496,2013,0,0
99500,TopNews Florida ups reward to 20000 for escaped murder suspects arrest,754452344595554304,2013,0,0
7802,Playboy Mansion to go on sale for 200 million  showbiz,685917532159524864,2013,0,0
83945,Goodwill Employee Accused Of Stealing Almost 10000 From Store  news,734456232858161152,2014,0,0
61795,TopNews Head of New York City corrections officers union charged with fraud,740652664871104512,2014,0,0
60140,TopNews New York City police officers disciplined in ongoing corruption probe,733093755444547584,2014,0,0
61915,ExFinance Adviser Accused Of Robbing Banks,862644290002055169,2014,0,0
89453,Former Top CUNY Official Allegedly Embezzled Thousands,850453430850203648,2014,0,0
9520,Sheriff Clumsy bandit steals thousands,806337501292089345,2014,0,0
11995,ExCUNY finance exec busted for embezzling thousands,850532485339500545,2014,0,0
55757,Bank executive accused of stealing millions through hidden fees  money,717420554970464256,2014,0,0
40691,Former Manhattan bank manager sentenced for embezzlement  news,695017118819962881,2014,0,0
30526,you tell us so because you dont have money and want take our,691660345476304898,2015,0,0
67048,ToSaveMoneyI use imagination,724595063179849728,2015,0,0
54584,ReasonsToGetDivorced When the prenup says you get the money,778614701806804992,2015,0,0
95957,ToSaveMoneyI steal,724586085557387264,2015,0,0
86637,get money get money like a invoice,692610075555278848,2015,0,0
37829,your rights and his money,717401936970919938,2015,0,0
46569,Thats how they spend YOUR money,725809236568117249,2015,0,0
49282,ReasonsToGetDivorced the money,778620373512261632,2015,0,0
64286,ToSaveMoneyI take yours,724587845508169728,2015,0,0
79473,WhenIWantPeopleToLeave I start asking for money,730755875330232320,2015,0,0
78887,But they always want to take my money,723609689754353665,2015,0,0
75928,because of greed,691328172953051136,2015,0,0
93427,Richmond Man stabbed to death associate arrested  news,752619424809496576,2016,0,0
39446,San Jose Police arrest man suspected of fatally stabbing father and ditching body in Richmond  SanJose,685376773605822465,2016,0,0
99043,San Jose Son arrested accused of killing father and putting body in trash can  SanJose,735199829547057152,2016,0,0
22703,San Jose police continue hunt for man who stabbed father ditched body in Richmond  SanJose,685237880210378752,2016,0,0
94467,Iraqi police forces enter Mosul airport seize runway,834707732745900032,2017,1,21
12753,Iraq  UPDATED Iraqi forces take over Mosul Airport completely TV,834743079324246016,2017,1,21
50344,Iraq  Police army forces storm Mosul airport military camp,834654453064138752,2017,1,21
86571,Iraq  PMU storming Tall Afar airport,800744644535611392,2017,1,21
16253,Texas college student fatally shot on New Years Day  Texas,684166215044968448,2018,0, 
12981,Police Driver suffers medical condition takes school bus off road,804556725068197888,2018,0,0
20529,1 person hospitalized after school bus crash,785972728624840704,2018,0,0
28483,TopNews At least one person shot at West Texas school TV report,773909794537091073,2018,0,0
8247,Texas State charter bus involved in collision on I10,800072510050074628,2018,0,0
93235,TopNews One student dead one hurt in Texas school shooting local media,773936028226813953,2018,0,0
51425,MARTA bus car hit 1 sending him to hospital,781327894693814273,2018,0,0
50694,Driver Hospitalized After Vehicle Crashes Into Center Twp House  news,732159011236110336,2018,0,0
85523,School Bus Involved in Fort Worth Crash Officials,806683270834429952,2018,0,0
70137,Texas police report active shooter situation at high school  news,773913700969291776,2018,0,0
44805,1 injured in school bus crash near Fort Worth elementary school,806853421429096449,2018,0,0
88080,School bus involved in crash in Maury County,850112742581207041,2018,0,0
4652,Baltimore Nick Mosby releases 15point crime plan,684532026691551232,2019,0,0
44130,Nick Mosby releases 15point crime plan  Maryland,684527684223811584,2019,0,0
76116,Breaking Nick Mosby to announce 15 Point Plan for a Better Baltimore Tuesday,683375540481306624,2019,0,0
78288,MultiCity Chase Ends With Major Crash,816743840312946688,2020,0,0
57857,MultiCounty Police Chase Ends With Shots Fired,852416072213049344,2020,0,0
71045,Police chase ends with numerous arrests,856938971292717060,2020,0,0
76531,Iraq  Ten ISIS members killed wounded in internal clash in Mosul,820537253948624896,2021,1,21
91857,Iraq  Iraqi troops kill 11 ISIS militants arrest 10 in Mosul including oil minister,841935538584182784,2021,1,21
40105,Iraq  Two army soldiers 10 militants killed as ISIS attack eastern Mosul district,828965515389452288,2021,1,21
80325,Tunisian Troops Kill 10 Militants Near Libyan Border,706782655182827524,2021,1,21
42179,Obama blasts the fundamental meanness of Senate healthcare legislation,878011446017236992,2022,1,12
43017,Poll Senate healthcare bill is deeply unpopular,880098161980833792,2022,1,12
8159,Even in Trumps base his path forward on health care is awfully unpopular,856868666259931136,2022,1,12
44324,HowToGetMediaAttention make a cop kill you,767713008227352576,2023,0,0
56902,HowToGetMediaAttention kill justin bieber,767712761489031169,2023,0,0
93380,HowToGetMediaAttention run from cops being captured at gunpoint,767710849905545216,2023,0,0
57373,HowToGetMediaAttention be triggered,767718505655496707,2023,0,0
53765,Man accused of trying to outrun cops with loaded handgun,694978654107897856,2023,0,0
8443,politics Crab on the way Dungeness crab health advisory lifted for Central Coast,697994913674211328,2024,0,0
66935,Corpus Christi Mayor has lifted water ban Sunday morning,810526614090092546,2024,0,0
64826,Dungeness crab health warning lifted for more of California  news,697980070837637120,2024,0,0
77447,Dungeness crab health advisory lifted along some parts of Central Coast  news,682762538975498242,2024,0,0
58875,Closure lifted for South County beaches,863481757143904257,2024,0,0
30492,Water restrictions lifted in Corpus Christi,810539453206892544,2024,0,0
81455,politics Dungeness crab health advisory lifted along Central Coast,697956606999302145,2024,0,0
31259,Officers Respond To Report Of Gunfire Barricaded Suspect In SF Tenderloin,845711276693229568,2025,0,0
63196,Police working on barricaded suspect in San Francisco,738784085972246528,2025,0,0
15439,SanJose Police Activity Shuts Down Streets in SFs Tenderloin,750812232724852736,2025,0,0
78486,Sonoma County Sheriff Deputies in Standoff with Suspect Barricaded in Bodega,833424053734088705,2025,0,0
84493,SFPD responds to barricaded suspect in Tenderloin District,845716230489165824,2025,0,0
7979,Beaver Co Standoff Suspect Exchanges Gunfire With Police  news,710777290980896768,2025,0,0
55679,Parents found passed out with heroin 2 babies in car,814209141950529536,2026,0,0
41394,Ohio parents arrested after toddlers suspected overdose,849838598698545153,2026,0,0
93808,Cops Intoxicated woman holding a baby on lap crashes car  news,686607205563383808,2026,0,0
75507,Mother Killed in El Sereno HitAndRun Crash While Carrying 2 YearOld Baby LAPD,834635991814111234,2026,0,0
73338,Woman Pushing TrashFilled Baby Carriage Hit Killed by Car,837340315442954241,2026,0,0
55725,Police Ohio mother overdoses with infant in car,872906160860516352,2026,0,0
15818,1yearold killed when truck hits mom pushing stroller,845114760609890304,2026,0,0
8424,Cops Drunk woman holding baby on lap crashes car  news,686588791562211328,2026,0,0
77998,Police find mom passed out in car with heroin 1yearold in back,786211872097701889,2026,0,0
55845,Women found overdosed in car with baby in back seat,828352011825508352,2026,0,0
94535,Driver Crashes Into Officer Responding to Dispute Police,847279505458708481,2027,0,0
16328,Driver Strikes Fire Policeman Directing Traffic,811316095684583424,2027,0,0
17747,Driver punches offduty cop in road rage attack,797956044081115136,2027,0,0
59928,Ft Lauderdale airport shooting leaves 5 dead 8 hurt suspect in custody,817766572274184197,2028,0,0
36183,5 killed 8 hospitalized in shooting at Fort Lauderdale airport gunman in custody,817476947395694592,2028,0,0
44037,5 dead 8 injured in shooting at Fort Lauderdale airport,817512436702003208,2028,0,0
84719,Florida airport shooter facing death penalty for killing 5,818547948711772160,2028,0,0
69949,sports Photos Super Bowl XLIX  New England Patriots and Seattle Seahawks,696384449177497601,2029,0,0
28158,sports Photos Super Bowl XV  Oakland Raiders and Philadelphia Eagles,693200518500323329,2029,0,0
78499,sports Photos Super Bowl II  Green Bay Packers and Oakland Raiders,692084473324707840,2029,0,0
72268,Photos Super Bowl XLV  Green Bay Packers and Pittsburg Steelers  sports,696055997555544064,2029,0,0
27954,Photos Super Bowl XXX  Dallas Cowboys and Pittsburg Steelers  sports,694641627856416768,2029,0,0
27958,Photos Super Bowl XXXI  Green Bay Packers and New England Patriots  sports,694695029529378816,2029,0,0
46601,Stanford Women to face South Carolinas Gamecocks in NCAA Final Four,847913488865517569,2030,0,0
67399,sports Local sports digest Stanford women win NCAA tennis title,735334699476848641,2030,0,0
79312,Stanford Women Rally To Earn Final Four Spot,846073595898089474,2030,0,0
77461,Washington women beat Stanford to reach Final Four  news,714184954054189056,2030,0,0
90222,San Diego flu related deaths reach 33,827083663452041217,2031,0,0
8533,San Diego Countys population hits 33 million,810995158896541697,2031,0,0
9821,Population of San Diego County grows to nearly 33M  local SanDiego,727261285117632513,2031,0,0
81913,Rubio comes under withering criticism in Republican debate  politics,696314230018945025,2032,1,14
68741,Marco Rubio swings at Donald Trump  politics,703045594462314498,2032,1,14
63215,The Latest Rubio keeps up taunts of Trump  politics,704155310030651392,2032,1,14
92884,Rubio swings at Trump in GOP debate,703319402960150528,2032,1,14
61012,The Latest Rubio has sharp words about Trumps candidacy  politics,708667553724260352,2032,1,14
66397,Republicans blast Obamas State of the Union  politics,687149650046918658,2033,1,14
99845,Obama started racism a Trump campaign chair claims,778964606593019904,2033,1,14
90397,Obama derides GOP establishments Trump dilemma  politics,708556826573340672,2033,1,14
36700,GrowingUpWithObama youre being called racist for everything,750702182127644673,2033,1,14
40348,The day Barack Obama confirmed that he is racist towards AfricanAmericans,777618991963451392,2033,1,14
42375,Clayton County police search for missing 11yearold,874229893613178880,2034,0,0
38338,Police ask for publics help in search for missing 11year old Pomona boy,842828193690259456,2034,0,0
74266,Man charged in fatal crash that killed girl 11,780504282046967808,2034,0,0
29611,Police Searching For Missing 11YearOld San Leandro Boy,863434272832704512,2034,0,0
34130,Police Searching For Missing 11YearOld Boy,838937369860534272,2034,0,0
67303,Fort Worth police seek missing 11yearold girl,872565637402570753,2034,0,0
83211,11yearold girl kidnapped is found dead,727564826084446208,2034,0,0
18224,Police seek help finding missing 11yearold from New Brunswick,774048074272432128,2034,0,0
49629,Police seek help finding missing 11yearold from New Brunswick,774048072368164866,2034,0,0
11553,Cops hunt man who tried to rape 11yearold boy in Bronx park,870936643141849088,2034,0,0
22552,Man molested girl 11 in Highland Park authorities say,770368747013943296,2034,0,0
48887,Santa Rosa police searching for missing 11yearold boy  news,704471467035983873,2034,0,0
11421,Amber Alert issued for missing 12yearold,790496166748168192,2034,0,0
96216,ThingsInventedWhileHigh Mozzarella cheese sticks and fries pizza,772718232268439552,2035,0,0
86005,Cookie pizza ThingsInventedWhileHigh,772718868657610753,2035,0,0
75727,ThingsInventedWhileHigh White Castle burgers,772714966453522432,2035,0,0
18009,ThingsInventedWhileHigh yep Great idea,772760162453032961,2036,0,0
90776,ThingsInventedWhileHigh a speculum,772730807563784192,2036,0,0
66847,ThingsInventedWhileHigh Biebers career,772719580686929920,2036,0,0
1136,ThingsInventedWhileHigh my life,772738167174733824,2036,0,0
71578,Relationships  ThingsInventedWhileHigh,772725969769693184,2036,0,0
71847,ThingsInventedWhileHigh streaking,772743738976120832,2036,0,0
56204,ThingsInventedWhileHigh Falling from high places,772728043731156992,2036,0,0
26399,This thing ThingsInventedWhileHigh,772736389662273537,2036,0,0
46743,ThingsInventedWhileHigh hipsters,772755544658612224,2036,0,0
6881,The wheel ThingsInventedWhileHigh,772745673213026304,2036,0,0
44293,ThingsInventedWhileHigh Beavis and Butthead,772726135809576960,2036,0,0
16766,ThingsInventedWhileHigh Unicycle,772732582916087809,2036,0,0
4413,This meme  ThingsInventedWhileHigh,772742341899739136,2036,0,0
23968,The ABhancer  ThingsInventedWhileHigh,772746865729298432,2036,0,0
15883,Music ThingsInventedWhileHigh,772737454692528128,2036,0,0
77211,Humans  ThingsInventedWhileHigh,772755019749818368,2036,0,0
66115,Deep fried Twinkies And pretty much any other fair food ThingsInventedWhileHigh,772756577363243008,2037,0,0
112,Dog sweaters ThingsInventedWhileHigh,772740493855817728,2037,0,0
9900,Twinkies and Snuggies ThingsInventedWhileHigh,772733619580182529,2037,0,0
67702,The Whopperito ThingsInventedWhileHigh,772744872323264512,2037,0,0
5160,Deep fried twinkiesoreos ThingsInventedWhileHigh,772730615351291904,2037,0,0
88954,The Snuggie ThingsInventedWhileHigh,772745713163862016,2037,0,0
13641,Half baked the snuggie ThingsInventedWhileHigh,772756383330471936,2037,0,0
45920,Twinkies   ThingsInventedWhileHigh,772737898726629376,2037,0,0
15446,just a queer girl in a sea of fuckboys trying to get a girlfriend,693329858424913920,2038,0,0
69628,ThingsEveryBoyWantsToHear wanna sext,747416057304883200,2038,0,0
66652,ThingsEveryBoyWantsToHear I like the idea of open relationship but if only you have sex with other people and I dont,747426065077800960,2038,0,0
5474,ThingsEveryBoyWantsToHear Send me nudes,747425539569262592,2038,0,0
45867,Orange is the New Blackhawk BirdTV,766571769129897984,2039,0,0
94813,Orange is the new Travis blackley AthleticsTVShows,765123033291853824,2039,0,0
95399,Orange is the New Black Eyed Peas AddABandToATVShow,826044447389581312,2039,0,0
87217,Orange Roughy Is The New Black FishTV,778891840430891012,2039,0,0
68590,New York man charged with stealing 36 million from Miami Beach bank account,870714695019356160,2040,0,0
80290,Cleveland police looking for man who stole credit cards on W 38th Street,804031879183745025,2040,0,0
1688,PD Man caught after stealing 36 car batteries,852952710567612417,2040,0,0
22699,SanJose Democrat Delegate Selection Heats up in Bay Area,726955081015271425,2041,1,3
51021,Democrat Delegate Selection Heats up in Bay Area  politics,727013681611968512,2041,1,3
71652,politics California Voters to Play Key Role in Democratic Presidential Nomination,730065280496345089,2041,1,3
89127,CA primary election seen as pivotal in POTUS race,710662254627135491,2041,1,3
25729,politics Democrat Delegate Selection Heats up in Bay Area,727013681532268544,2041,1,3
64640,French police commander stabbed to death in front of his home  world news,742497180754153472,2042,1,6
78141,Man stabs Paris police commander to death Islamic State claims attack  world news,742605100527407105,2042,1,6
9514,Man wielding knife shot dead at Paris police station  news,685088974528880640,2042,1,6
77890,BREAKING Reports of a French priest being beheaded in a church in Normandy,757875848884006912,2042,1,6
36554,Serious crash restricts WB US 60 to single lane at McClintock,851760593388359682,2043,0,0
64419,US 60 in Mesa shuts for police situation,857823777694109696,2043,0,0
75046,local news ADOT Southbound Loop 101 closed at US 60 after Tempe crash,691109923011166208,2043,0,0
82857,Motorcycle crash closes US 60 near TempeMesa border,871882422526373888,2043,0,0
41194,ItsSoWhiteOutsideThat it looks like a miracle,691629705418686465,2044,0,0
81618,ItsSoWhiteOutsideThat I cant open my eyes,691631735096918016,2044,0,0
37817,ItsSoWhiteOutsideThat I feel blind,691635598650707968,2044,0,0
84396,Mother convicted of killing 1yearold daughter,806233377133260800,2045,0,0
15613,Husband charged in Garfield Heights womans killing gets 1 million bond,880463459342843905,2045,0,0
55229,1M bond for man accused of putting woman in pit,857611171536437248,2045,0,0
89448,1M bond for man charged with killing his wife,859778938746408961,2045,0,0
38571,Suspect in Newark womans murder being held on 1M bail,731343235142979584,2045,0,0
70430,NYC Mom Faces Murder Charges in 1YearOld Daughters Death,816595829427490817,2045,0,0
75634,Florida man accused of Clinton Foundation hack to plead guilty,834729628610740226,2046,0,0
7896,NJ man to plead guilty in fatal LAX shooting report says,771674653790052352,2046,0,0
48616,TopNews Man pleads guilty in California kidnapping police first deemed hoax,781628886270431232,2046,0,0
65933,Sunland Park man pleads guilty in heroin trafficking case,835665499463761920,2046,0,0
79936,Man pleads guilty to conspiracy to deal heroin around Lower 9th Ward park,824512524267745280,2046,0,0
54102,We will never forget SayTheirNames,765179521884487680,2047,0,0
39369,Know Their Names,736712914128785408,2047,0,0
72770,Always remember these names,765671812252442624,2047,0,0
39577,We should know their names,764438964266610688,2047,0,0
18008,We will never forget his name SayTheirNames,772715287053565953,2047,0,0
22109,IGetDepressedWhen I wake up at 1230am thinking its 5  oh waitno i dont  I get to go back to sleep,771010930180182016,2048,0,0
2154,i need to fucking sLEEP  i went to bed five hours ago,690086257381265409,2048,0,0
59801,ToFeelBetterI sleep for just five more minutes,775349513586368517,2048,0,0
33538,Transient Man Found Dead On Santa Cruz Beach,858742117614616578,2049,0,0
44817,81yearold man reported dead in Hales Corners pool drowning  Milwaukee,747405927406411777,2049,0,0
3001,Oakland man found dead after boat capsizes off Muir Beach,855145380861890562,2049,0,0
1384,San Jose man drowns at Tunitas Creek Beach after wave takes him  SanJose,755424591019855872,2049,0,0
64052,California man dies while diving off Florida shore,868946660952559616,2049,0,0
73283,Man dies after going off Ocean Beach Pier,848365643531517952,2049,0,0
43067,Chiefs preseason opponents set for 2016 season  news,718274253263663104,2050,0,0
77470,San Francisco 49ers Oakland Raiders announce regularseason 2016 schedules,720843614423650304,2050,0,0
70989,sports Steelers announce 2016 Preseason schedule,718186626665422848,2050,0,0
52540,IHaveARightToKnow what your boobs look like,781157706992353280,2051,0,0
52167,SomedayIdLikeToSee   An Ab On My Body,773825706358890496,2051,0,0
69774,SomedayIdLikeToSee your butt,773828282500415488,2051,0,0
99157,SomedayIdLikeToSee your boobs,773821132956798976,2051,0,0
65135,ILoveMyFriendsBut I dont really want to see their boobs,740550672458866688,2051,0,0
17916,Wadsworth police arrest Akron man accused of breaking into robbing area homes Wadsworth police have arrested and charged an   crime,700068427700895744,2052,0,0
23235,Officers arrest man who broke into several houses according to reports,698605857232191488,2052,0,0
99052,Man caught breaking into home Cleveland Heights police blotter Officers caught a man breaking into a home and more from thi  crime,685567456115437568,2052,0,0
19999,Bridgeton driveby shooter gets 19 years for bystanders death,774613808320880641,2053,0,0
7757,Woman 19 pushing disabled car struck killed in Phoenix,863404080848416768,2053,0,0
89954,Cops DUI driver killed sisters 10 and 19 on the Boulevard,826155861806559236,2053,0,0
33799,Bridgeton driveby shooter gets 19 years for bystanders death,774613819238653952,2053,0,0
39523,NJ woman 19 reportedly charged with DUI manslaughter in fatal Conn crash,788423067965935616,2053,0,0
72270,Trump Threatens to Sue Unless He Gets Cruz Apology  politics,699845713908232192,2054,1,14
72039,Trump tweets threat to sue over Louisiana delegate share  politics,714236764643176448,2054,1,14
9246,Trump threatens to sue Cruz unless his GOP rival apologizes  politics,699467591824179200,2054,1,14
9654,Trump threatens lawsuit over Louisiana delegates  politics,714498371432488963,2054,1,14
19292,Donald Trump threatens to sue Ted Cruz over citizenship ahead of Republican South Carolina primary  local news,698285152649105408,2054,1,14
60408,SanJose Commuter Train Derails in Sunol 1 Car Plunges Into Creek,707107080864342017,2055,0,0
54550,SanJose Car Tires Slashed at East Bay BART Station,758112235726131200,2055,0,0
14990,Car flips over in San Francisco,783435809974214656,2055,0,0
10618,VTA collides with car in San Jose  news,717370538402787328,2055,0,0
48097,LA leaders challenge legality of Trumps order to punish sanctuary cities,824410572179509249,2056,1,14
49890,Santa Ana councilman slams Trumps crackdown on sanctuary cities,824509251569799168,2056,1,14
70653,Santa Cruz Police Chief slams Homeland Security after immigration raids,834994102869626881,2056,1,14
96574,Orange County lawmaker slams President Trumps wall sanctuary city sanctions,824467715662438401,2056,1,14
21456,The only thing Black people need is white people respect our lives Stop racial discrimination,763132759699103745,2057,1,2
67621,Black people dont hate white people We hate racist white people DontGetConfused,743080761285169153,2057,1,2
32664,When you know that alllivesmatter means black people shouldnt disturb white people with their troubles,775960034756861952,2057,1,2
12512,Court drops more than 1000 frivolous accessibility suits Arizona attorney general,832829316400562176,2058,1,28
15710,TopNews Attorneys for Cosby seek dismissal of Pennsylvania sexual assault case,740679879633424385,2058,1,28
95726,politics Judge tosses state AGs lawsuit against Freedom Foundation,731273803221729280,2058,1,28
93322,Bill Cosby defense seeks dismissal of sexual assault charges  showbiz,686732520847622144,2058,1,28
88859,3 Bill Cosby Accusers Have Their Distress Claims Dismissed,838547008638025730,2058,1,28
33096,Womans lawsuit vs Bill Cosby in Pittsburgh thrown out  entertainment,690261779738337281,2058,1,28
46118,Womans lawsuit vs Bill Cosby in Pittsburgh thrown out  local,690336720819195909,2058,1,28
97137,Judge to consider tossing Janice Dickinsons Cosby suit  celebs news,714811861481365504,2058,1,28
1268,BillCosby drops defamation suit,703404709571227650,2058,1,28
34320,Will judge dismiss charges against Bill Cosby  news,694399845189038081,2058,1,28
16886,Judge tosses lawsuit against yearlong rent freezes,846836113817980928,2058,1,28
23000,Philly judge dismisses defamation lawsuit against city officials,834525999110946816,2058,1,28
66572,Our hearts are breaking for that family says father of driver in fatal crash,703932860093190144,2059,0,0
61069,Family mourns PHX man hit by car killed,823373524932980737,2059,0,0
14751,Our deepest condolences to the victims and to their friends and familiesOrlandoUnited,742432880219983873,2059,0,0
64845,Friends mourn sudden loss of MTSU student,847246105440010240,2059,0,0
62256,Family mourns UCSD student killed in freeway crash,833504258062446596,2059,0,0
9330,Family members mourn Uber driver passenger killed in crash news,718268427274575872,2059,0,0
40995,ThingsToDoInAWaitingRoom stare at the floor,761146893124513792,2060,0,0
45993,Sleep ThingsToDoInAWaitingRoom,761129967409246209,2060,0,0
12675,ThingsToDoInAWaitingRoom jerk off,761137112473214976,2060,0,0
96967,Go Fast ThingsToDoInAWaitingRoom,761147931298717696,2060,0,0
57908,Take a nap ThingsToDoInAWaitingRoom,761148299709513728,2060,0,0
40130,Regret Everything  ThingsToDoInAWaitingRoom,761143775762739200,2060,0,0
92757,ThingsToDoInAWaitingRoom play the penis game,761125371903213568,2060,0,0
63490,Top story  ThingsToDoInAWaitingRoom  TEAR OUT ALL THE CONTINUE  see more,761147426048704512,2060,0,0
97069,ThingsToDoInAWaitingRoom Wait NailedIt,761155177189634048,2060,0,0
28315,ThingsToDoInAWaitingRoom  waiting,761136640773361664,2060,0,0
34209,Its called a waiting room for a reason ThingsToDoInAWaitingRoom,761144689105985536,2060,0,0
48394,Have sex ThingsToDoInAWaitingRoom,761143221795905536,2060,0,0
50016,Go Live on Facebook ThingsToDoInAWaitingRoom,761150887632834560,2060,0,0
5465,ThingsToDoInAWaitingRoom jack off and shove a dildo up my butt,761153100111421440,2060,0,0
5440,ThingsToDoInAWaitingRoom Tweet on random trending hashtags  Example ThingsToDoInAWaitingRoom,761138822855860224,2060,0,0
49480,ThingsToDoInAWaitingRoom   wait,761140967529263104,2060,0,0
73705,Straighten pictures   ThingsToDoInAWaitingRoom,761126791213821953,2060,0,0
94408,Watch Porn ThingsToDoInAWaitingRoom,761120320396812292,2060,0,0
25576,Check ThingsToDoInAWaitingRoom,761156914608676864,2060,0,0
65155,Trying to guess why other people are in there as well ThingsToDoInAWaitingRoom,761131404654542849,2060,0,0
74998,IShouldGetAMedalFor the number of dildos I shoved in my dickhole,762593813328228352,2060,0,0
83488,ThingsToDoInAWaitingRoom  Talking to people,761135268594348032,2060,0,0
55209,ThingsToDoInAWaitingRoom Pick your nose,761154583062282240,2060,0,0
3835,ThingsToDoInAWaitingRoom scream like a disturbed mental patient while staring,761139464546594817,2060,0,0
50251,Rap nicki verses ThingsToDoInAWaitingRoom,761127008659136512,2060,0,0
14428,wait ThingsToDoInAWaitingRoom,761140045923307520,2060,0,0
1082,Imaginary speeches ThingsToDoInAWaitingRoom,761126951557836800,2060,0,0
89859,IShouldGetAMedalFor being able to suck my own cock,762594065162596352,2061,0,0
96833,IShouldGetAMedalFor sucking dick,762572820454879232,2061,0,0
53937,IShouldGetAMedalFor having a small dick,762594227490435072,2061,0,0
42186,Imprison her,696165658153844736,2062,0,0
63356,Congress and White House on lockdown after reports of shooting  news,714526733572046848,2062,1,18
87444,TopNews White House placed on security lockdown media,737339899242680320,2062,1,18
96048,TopNews US Joint Base Andrews on lockdown over active shooter report,748513482560069632,2062,1,18
53280,Highland Park High School put on lock down  news,777900419255193600,2062,1,18
