,tweet_text,tweetid,cluster_label,relevance,theme
7795,Former Falcon QB Michael Vick retires  ,828065891766169602,1643,0.0,0
7796,IOC should ban Russian track and field athletes German federation chief says  sports,741206211228356608,1643,0.0,0
7797,Sports Zimmer decides to part ways with Oline coach Jeff Davidson,686953461666033665,1643,0.0,0
7798,TopNews Peyton Manning says goodbye to NFL playing days,706918450497593344,1643,0.0,0
7799,Germanys Schweinsteiger retires from international football  sports,758949563117867008,1643,0.0,0
7800,Embattled DOC Commissioner Joseph Ponte retires  ,863107109914890240,1643,0.0,0
7801,sports Broncos QB Manning to retire team tweets,706514281894797312,1643,0.0,0
7802,RetireASongOrBand Country Joe and the Phish,853892833194856448,1644,0.0,0
7803,Back In My Green Day    RetireASongOrBand,853892528889774080,1644,0.0,0
7804,Very Old Lang syne  RetireASongOrBand,853905143233826817,1644,0.0,0
7805,S Club 70 RetireASongOrBand,853916007911608320,1644,0.0,0
7806,The Grandpa Funk Railroad RetireASongOrBand,853904349671464960,1644,0.0,0
7807,RetireASongOrBand Walking Styx,853907645043924992,1644,0.0,0
7808,RetireASongOrBand Grateful Walking Dead ,853902918499565568,1644,0.0,0
7809,RetireASongOrBand Geriat trick,853901651731562501,1644,0.0,0
7810,RetireASongOrBand This Wheelchairs on Fire,853894988568154112,1644,0.0,0
7811,Everybody Is Somebody That I Used To Know  RetireASongOrBand,853899626033840128,1644,0.0,0
7812,Florida yep RetireASongOrBand,853916169912201216,1644,0.0,0
7813,ARod says he will retire after 2017 seasonESPN  sports,712720470110380032,1644,0.0,0
7814,The Fool Over the Hill RetireASongOrBand,853908581703274496,1644,0.0,0
7815,The Rolling Bones RetireASongOrBand,853913435863515136,1644,0.0,0
7816,RetireASongOrBand The Night They Put Miss Daisy Down,853900341309431808,1644,0.0,0
7817,670 Celebrates Terry Boers Retirement With Farewell Show Thursday  ,816672100903686149,1644,0.0,0
7818,RetireASongOrBand Honey bus pass,853919743752810496,1644,0.0,0
7819,Morris Day and the Out of Time  RetireASongOrBand,853914193141129216,1644,0.0,0
7820,Homeless On The range RetireASongOrBand,853911813011849216,1644,0.0,0
7821,Already happenedPink Fraud RetireASongOrBand,853910467609149440,1644,0.0,0
7822,RetireASongOrBand what doesnt kill me makes me older,853912700686147585,1644,0.0,0
7823,Sweet rest home in Alabama   RetireASongOrBand,853901032094486530,1644,0.0,0
7824,The Granny Smiths RetireASongOrBand,853907190897270784,1644,0.0,0
7825,White Sox Broadcaster Hawk Harrelson Set to Retire  ,870047252584292354,1645,0.0,0
7826,White Sox to Retire Mark Buehrles Number  ,834833265542447106,1645,0.0,0
7827,Yankees Teixeira to retire at end of season  sports,761662785340059649,1645,0.0,0
7828,White Sox Retire Mark Buehrles Number  ,878741053855215616,1645,0.0,0
7829,Hall of Fame jockey Calvin Borel plans to retire Daily Racing Form reports  sports,715177834306666496,1645,0.0,0
7830,Were gonna need a bigger goat  OneWordOffMovieQuotes,765483717183832065,1646,0.0,0
7831, Were gonna need a bigger goat OneWordOffMovieQuotes,765490409002962945,1646,0.0,0
7832,Youre Gonna Need a Bigger Goat OneWordOffMovieQuotes ,765490928396169216,1646,0.0,0
7833,Saturday Gayle on the Go Saturday May 20th 2017  ,865967424436416512,1647,0.0,0
7834,Sunday Gayle on the Go Sunday May 14th 2017  ,863785098008825856,1647,0.0,0
7835,Saturday Gayle on the Go Saturday May 13th 2017  ,863452894841982976,1647,0.0,0
7836,Saturday Gayle on the Go Saturday May 6th 2017  ,860919675374497792,1647,0.0,0
7837,Blue Jays score five in the 7th beat Royals in seriesopener  news,750173661043126273,1648,0.0,0
7838,Chisenhall homers drives in 5 as Indians rout Dodgers 125  ,875450984490831872,1648,0.0,0
7839,Yankees hit five solo HRs beat Royals in seriesopener  news,729872908244262917,1648,0.0,0
7840,Former Korean star Eric Thames homers in 5 straight for Brewers  ,854209023327035396,1648,0.0,0
7841,Perez drives in five Royals beat Tigers to begin series  news,722633448825815040,1648,0.0,0
7842,Robinson Cano homers twice and Mariners score 5 runs in ninth inning to beat Rangers  sports,717831612772167680,1648,0.0,0
7843,White Sox score 5 in first roll past Indians 104  ,852825337587056641,1648,0.0,0
7844,Five homers help Wainwright to first home win  sports,727363359360712706,1648,0.0,0
7845,Lynn Cardinals edge Pirates 21 to snap skid  ,854148258721136641,1649,0.0,0
7846,Hammel Cubs knock off Cards 21  sports,722635182210162688,1649,0.0,0
7847,Fowlers moonshot lifts Cardinals back to 500 in 21 pitchers duel win  ,870112703565762560,1649,0.0,0
7848,Diaz pinch homer gives Cards 21 lead in 7th  ,855968007234965505,1649,0.0,0
7849,David Ortiz hits 2run homer Red Sox beat Rays 21  sports,779533175319961600,1650,0.0,0
7850,Bours 2 HRs Help Marlins Beat Woeful Phils 102  ,870113209201684482,1650,0.0,0
7851,Kipnis homers twice in leadoff spot Indians beat Twins 83  ,863925986936717312,1650,0.0,0
7852,Gennetts 2run homer sends Reds over Brewers  ,880257900396064768,1650,0.0,0
7853,Bradley Jr homers twice Red Sox sweep Athletics 133 ,730592433042415616,1650,0.0,0
7854,Gonzalez hits 2nd spring homer Dodgers rout Giants 130  news,713609117164699648,1650,0.0,0
7855,Moose homers doubles as Royals beat Orioles ,723898831197233152,1650,0.0,0
7856,Braun Hits 2 HRs To Lead Brewers To 84 Win Over Pirates  news,721174116779163648,1650,0.0,0
7857,Jung Ho Kang Homers Twice As Pirates Beat Cardinals 42  news,728792543274541056,1650,0.0,0
7858,Thames tworun homer in first puts Brewers up  ,875152134475583489,1650,0.0,0
7859,Gennetts homer 4 hits lead Reds to 62 win  ,879105331766362112,1650,0.0,0
7860,sports Pair of homers help As top Blue Jays 54,754506714993430528,1650,0.0,0
7861,Lady Gaga will perform during Super Bowl halftime show ,781656816568578048,1651,0.0,0
7862,Lady Gaga picks dive bars over arenas to introduce album  news,782934485029367808,1651,0.0,0
7863,Lady Gaga to headline Super Bowl halftime show  life,781660729828966400,1651,0.0,0
7864,Lady Gaga Green Day Sting to perform at Sundays American Music Awards  ,799792179682181121,1651,0.0,0
7865,LiveTicker Lady Gaga rockt die HalftimeShow  ,828414963509104640,1651,0.0,0
7866,Should Lady Gaga be the Super Bowl halftime performer ,776031943141883904,1651,0.0,0
7867,FootballFinale Lady Gaga mit patriotischem Appell beim Super Bowl  ,828491234125688833,1651,0.0,0
7868,APNewsBreak Lady Gaga to sing national anthem at Super Bowl  sports,694641470955913216,1651,0.0,0
7869,Lady Gaga Posts Full Super Bowl Performance Announces World Tour  ,828642773100269569,1651,0.0,0
7870,Lady Gaga to headline Super Bowl halftime show  sports,781660735210303488,1651,0.0,0
7871,Lady Gaga follows up Super Bowl show with tour announcement  and Denver date  ,828633449875566592,1651,0.0,0
7872,IslamKills Refugees are ISIS Even a 5 year old could tell thats their plan StopIslam,712348675876458497,1652,1.0,6
7873,Refugees are ISIS Even a 5 year old could tell thats their plan IslamKills Brussels,712348733204082688,1652,1.0,6
7874,StopIslam IslamKills Refugees are ISIS Even a 5 year old could tell thats their plan,712355203081752576,1652,1.0,6
7875,StopIslam Refugees are ISIS Even a 5 year old could tell thats their plan IslamKills,712352228707864577,1652,1.0,6
7876,Wishing you fast recovery ,706488271254097921,1653,0.0,0
7877,  I hope you get well soon ,792511349414883329,1653,0.0,0
7878,Hope for his speedy recovery ,869305251563790338,1653,0.0,0
7879,I hope youll get well soon ,824285217057804288,1653,0.0,0
7880,Find an unoccupied bedroom and take a nap   SurvivalGuideToThanksgiving,800718970248687616,1654,0.0,0
7881,SurvivalGuideToThanksgiving slip into food coma After all not too much effort needed ,800728159029182464,1654,0.0,0
7882,SurvivalGuideToThanksgiving eat sleep repeat,800725068733149184,1654,0.0,0
7883,At least 12 dead in suicide bombings at Baghdad mosque   ,702984693935788034,1655,0.0,0
7884,1 Dead 12 Hurt After Car Slams Into Crowd in Times Square  ,865250953670397952,1655,0.0,0
7885,NYC apartment building fire leaves 1 dead 12 others hurt  news,791639058795536384,1655,0.0,0
7886,Multiple attacks in around Baghdad kill at least 12 people  news,729301305622073344,1655,0.0,0
7887,Driver killed in highway 12 collision with bigrig ,735956559486799872,1655,0.0,0
7888,Shooting in northern Iraqi town kills 12 police hospital sources  world news,731002612372230144,1655,0.0,0
7889,Turkish air strikes hit 12 targets in north Iraq military  world news,773026344003186692,1655,0.0,0
7890,Driver plows into Gulf Shores Mardi Gras parade 12 injured  ,836641192985100288,1655,0.0,0
7891,Explosions in and around Baghdad kill 12 police medical sources  world news,774678518160502785,1655,0.0,0
7892,School band director found hiding in teens closet arrested  news,720906536055209985,1656,0.0,0
7893,School band director found hiding in teens closet arrested ,720993084566142976,1656,0.0,0
7894,Missing teen who prompted San Marino school lockdown located authorities say  ,824041208917983233,1656,0.0,0
7895,Man Secretly Records Girls in HS Locker Room Police  ,836718707703447552,1656,0.0,0
7896,TopNews US cities on high alert after deadly bombings in Belgium,712328547847647232,1657,1.0,6
7897,Local security on edge after Brussels terrror attacks  news,712275256694583296,1657,1.0,6
7898,US steps up security amid fears of Brussels copycat attacks  news,712429795611521024,1657,1.0,6
7899,Brussels WakeUp IslamKills Video shows aftermath of explosions in Brussels Airport  Brussels Bruxelles,712344993097261056,1658,1.0,6
7900,Explosions hit Brussels airport one killed Belgian media  world news,712191730192220160,1658,1.0,6
7901,Brussels airport rocked by explosion  news,712216601173471232,1658,1.0,6
7902,WakeUp IslamKills Video shows aftermath of explosions in Brussels Airport  Brussels Bruxelles StopIslam,712342140869808128,1658,1.0,6
7903,Not all Muslims are terrorists but over 25 ooo Islamic terror attacks since 911 IslamKills StopIslam,712350350091558912,1659,1.0,6
7904,Not all Muslims are terrorists but over 25 ooo Islamic terror attacks since 911 IslamKills Brussels,712353147952439296,1659,1.0,6
7905,IslamKills Not all Muslims are terrorists but over 25 ooo Islamic terror attacks since 911 StopIslam,712345445264130048,1659,1.0,6
7906,Police Man wanted for sexual battery at UCLA Faculty Center  ,875059395654242304,1660,0.0,0
7907,VCU police search for person of interest connected to sexual battery ,775769482832687104,1660,0.0,0
7908,Sketch Cops seek this man for Ravenna sexual assault  ,871826779169751040,1660,0.0,0
7909,Attempted sexual assault suspect sought in Riverside  ,814559704210898945,1660,0.0,0
7910,Lenexa Police asking for help to find missing man  ,822282594725269504,1661,0.0,0
7911,Cleveland police need help locating missing man  ,872658783608209409,1661,0.0,0
7912,Man wanted after escaping from authorities in Cleveland  ,812385138550177792,1661,0.0,0
7913,MLB Reds run all over Rockies in 43 win  sports,722641140877553664,1662,0.0,0
7914,Cardinals lead Reds 123 after seven innings  StLouis,721166295547252738,1662,0.0,0
7915,Redbirds lead Cincinnati 31 after seven innings at Busch  StLouis,781669396838174720,1662,0.0,0
7916,Carpenter hits walkoff grand slam to give Cards win in opener  ,857723884208041985,1663,0.0,0
7917,NCS baseball College Park wins on walkoff single  sports,735326657310040065,1663,0.0,0
7918,Carpenters homer locks CardinalsReds in tie  StLouis,721796411881181185,1663,0.0,0
7919,Cueto dominant in debut Giants top Brewers 21  news,717547567744049152,1663,0.0,0
7920,Brewers back in front of Cardinals  sports,720449567825731585,1663,0.0,0
7921,Game Blog Brewers take lead in top of third Fowler answers with homer  ,875513586176675840,1663,0.0,0
7922,Rainiers win on Mike Baxters ninthinning homer  sports,732435511592296450,1663,0.0,0
7923,Albert Pujols hits 600th career homer 9th to join club  ,871225066016694272,1663,0.0,0
7924,Carters homer puts Brewers on board  sports,719670508728373249,1663,0.0,0
7925,Dustin Pedroia hits grand slam solo home run in 94 win  sports,725534810190405633,1663,0.0,0
7926,Game blog Fowler puts Cardinals back on top with solo homer  ,870105151280906240,1663,0.0,0
7927,sports Baseball roundup Harpers 100th career homer a grand smash,720824481342599168,1663,0.0,0
7928,Walkoff magic Leonys Martins dramatic homer in ninth lifts Mariners over As  sports,735350257828139008,1663,0.0,0
7929,Howards HR in 6th gives Phillies 10 win  sports,727705379598159872,1663,0.0,0
7930,Carpenter homer puts Cardinals ahead of Marlins early  StLouis,711612949714964480,1663,0.0,0
7931,7 shows for your radar this week March 612  ,838806447223947264,1664,0.0,0
7932,7 shows for your radar this week Feb 2228  StLouis,701816369071849472,1664,0.0,0
7933,7 shows for your radar this week May 1521  ,863800872215732224,1664,0.0,0
7934,White House Trump still has confidence in national security adviser Michael Flynn ,831261448668078081,1665,1.0,14
7935,White House Trump still has confidence in national security adviser Michael Flynn  ,831260452902551552,1665,1.0,14
7936,Why Michael Flynn will keep haunting the Trump administration ,865229872242839552,1665,1.0,14
7937,Does the White House stand by Michael Flynn Thats a question for the president ,830831748116336641,1665,1.0,14
7938,Embattled Trump aide Michael Flynn has Trumps full confidence aide ,831263219100549120,1665,1.0,14
7939,She must be kidding ,702592931002249216,1666,0.0,0
7940, you face is fake,737331289490116608,1666,0.0,0
7941,But I pretend to be a fool ,705135882307633152,1666,0.0,0
7942,Ohio teen testifies that stepdad his son kept her in basement  ,824273474264952833,1667,0.0,0
7943,Woman In Alleged Child Kidnapping Attempt At SF Ferry Building Behind Bars  ,867164859699531778,1667,0.0,0
7944,PD Children were locked in bedroom with feces man woman arrested  ,856732112480854016,1667,0.0,0
7945,Father son accused of holding girl captive in Ohio basement  news,733361313389256704,1667,0.0,0
7946,Woman Trapped Under Vehicle In Downtown San Francisco  ,811067731848134660,1667,0.0,0
7947,PD PHX mom leaves kid in closet while in jail ,784121302445535232,1667,0.0,0
7948,Arrest made in connection to Hopewell shooting,723553945830842369,1668,0.0,0
7949,Hopewell Police are investigating early morning shooting,716336412799307777,1668,0.0,0
7950,Police investigating stabbing in Hopewell,725731533554774016,1668,0.0,0
7951,GOPDebate StopTheGOP Mike Huckabee parodies Adeles Hello in new ad Mike Huckabee in the news,692903592269869056,1669,1.0,11
7952,ABCNews  ABCGOPDebate Mike Huckabee channels Adele in new campaign video,696140264419635200,1669,1.0,11
7953,StopTheGOP  GOPDebate Mike Huckabee releases an interesting Iowathemed Adele parody video,692903648603553792,1669,1.0,11
7954,StopTheGOP  GOPDebate Mike Huckabee Is the Latest Presidential Candidate to Make a Terrible Parody Video,692891859127930880,1669,1.0,11
7955,ABCNews  ABCGOPDebate Huckabee Releases Adele Hello Parody Video,696137016770048000,1669,1.0,11
7956,Water pools on Washington Boulevard forcing closure ,782389654007840769,1670,0.0,0
7957,Lakeside Streets Close Due to Flooding  ,815407247677394944,1670,0.0,0
7958,Wreck shuts down parts of Lake Harbour near Spillway  ,831869294896148481,1670,0.0,0
7959,Tempe Town Lake closed as storm runoff brings debris  ,837139998671519744,1670,0.0,0
7960,Greensburg woman killed in fiery crash Monday in Livingston Parish ,793476884973563904,1671,0.0,0
7961,Woman dies in fiery Greensburg crash  local,686972896812511232,1671,0.0,0
7962,Woman killed in Green Township crash  ,854314165141479425,1671,0.0,0
7963,Franklin police arrest woman accused of Giants Jets ticket scam ,791508671331053568,1672,0.0,0
7964,Woman fends off attempted subway mugger  ,807992368016355328,1672,0.0,0
7965,Newark police arrest woman who allegedly robbed Subway restuarant,696066343477518336,1672,0.0,0
7966,Newark police arrest woman who allegedly robbed Subway restaurant  ,696165746942959616,1672,0.0,0
7967,Pride Parade PrideFest top weeklong LGBQT celebration  ,869972819395973120,1673,0.0,0
7968,Cleveland hosts Pride Week in support of LGBTQ community  ,870843085722439680,1673,0.0,0
7969,Adorable Gay amp Lesbian Pride in NYC 1986 ,770425901414658050,1673,0.0,0
7970,TopNews US top court to hear Virginia exgovernors corruption appeal,688107948124405761,1674,0.0,0
7971,John Does identity in Bridgegate case to remain secret appeals court rules,773543718716485633,1674,0.0,0
7972,TopNews Bridgegate coconspirators can remain secret US appeals court,773546494662103040,1674,0.0,0
7973,TopNews US appeals court weighs revealing Bridgegate coconspirators,739946952519880704,1674,0.0,0
7974,Concord Chiropractor charged with sexual battery of patient  news,722165546863558656,1675,0.0,0
7975,Doctor accused of sexually assaulting female patients in Temecula jury deliberations   ,834633223749648385,1675,0.0,0
7976,health ExStanford Hospital worker convicted of sexual battery on patients,732608363465334784,1675,0.0,0
7977,Contra Costa County Doctor Arrested On Sex Charges  ,862005370885111809,1675,0.0,0
7978,Watsonville doctor nurse charged with sexual abuse  ,865336112839090176,1675,0.0,0
7979,Massage therapist arrested for sexual battery  ,830494464481320960,1675,0.0,0
7980,Democracy DemocracySpring ,719854885286490112,1676,0.0,0
7981,This picture describes Dems and their voters pretty accurate  ImWithHerNow ,759062929744470016,1676,0.0,0
7982,When a gay Democrat calls you a Democrat youre a Democrat ,709439272806277120,1676,0.0,0
7983, including Democrats of course,837429375616241665,1676,0.0,0
7984,21st Century Educational,700701050085347328,1676,0.0,0
7985,Democracy ,798899068873437184,1676,0.0,0
7986,We are with you   DemTownHall ,702314726248706049,1676,0.0,0
7987,Modern democracy ,744961045341470720,1676,0.0,0
7988,Democrats in a nutshell Trump2016 ,769175613953368066,1676,0.0,0
7989,Everything you should know about Democrats ,746421464551677952,1676,0.0,0
7990,Democratic socialism as it is ,718785694152286208,1676,0.0,0
7991,Unsafe Lead Levels in Tap Water Not Limited to Flint   FlintWaterCrisis  ArrestGovSnyder ,696821404931649540,1677,1.0,28
7992,EPA Flint lead levels too high for filters to remove the toxic element  FlintWaterCrisis  ArrestGovSnyder ,693877317890891776,1677,1.0,28
7993,New crisis for Flint residents Cost of home damage caused by city water  ,691013528233361408,1677,1.0,28
7994,Its not just a Flint problem Other US cities are suffering from toxic water ,692700815233019904,1677,1.0,28
7995,How you can help Flint residents during water crisis  news,684866343921815553,1677,1.0,28
7996,The Flint disaster is Rick Snyders fault   FlintWaterCrisis ArrestGovSnyder ,692410444879892480,1677,1.0,28
7997,Tough story The Government issued filters are not working BlackToLive FlintWaterCrisis ,695717966797787136,1677,1.0,28
7998,Whats in that contaminated water   FlintWaterCrisis ArrestGovSnyder ,691014331450941440,1677,1.0,28
7999,No simple fix for Flint water crisis ,689646763553128450,1677,1.0,28
8000,Millions to Fix Flint Water Crisis ,806219916642754561,1677,1.0,28
8001,Gov Snyder is sorry  FlintWaterCrisis  ArrestGovSnyder ,689946727760142337,1677,1.0,28
8002,Bucks arena plaza for N 4th St wins early city approval  business,699360158204362753,1678,1.0,28
8003,Local news Minneapolis council committee approves 4 million contract for police body cameras ,700170344263348224,1678,1.0,28
8004,Bucks arena design wins unanimous Plan Commission approval  business,717106708967895040,1678,1.0,28
8005,politics Flints emergency manager for water to resign,694627307563028482,1679,1.0,28
8006,Michigan governors aides urged switch away from Flint River  environment,703315598323769348,1679,1.0,28
8007,TopNews Congress urges resignations of Michigan governor EPA chief over Flint,710545532318457856,1679,1.0,28
8008,Sanders calls for Michigan governor to resign over Flint water crisis  politics,688483772434518016,1679,1.0,28
8009,TopNews Congress criticizes EPA Michigan over Flint water crisis,709779851989766144,1680,1.0,28
8010,TopNews US lawmakers chastise officials at all levels over Flint crisis,694952952142757889,1680,1.0,28
8011,US Congress criticizes EPA Michigan over Flint water crisis  environment,709809682508943360,1680,1.0,28
8012,Michael Moore blasts Obama in an open letter about the Flint water crisis FlintWaterCrisis   ,726145935122829314,1680,1.0,28
8013,Lead still found in some Flint Michigan water governor  environment,704825052131229696,1681,1.0,28
8014,US Attorneys Office investigating lead in Flint water  news,684427560789225472,1681,1.0,28
8015,FBI joins Flint Michigan water contamination probe  environment,694635261116846080,1681,1.0,28
8016,TopNews Michigan environmental agency presents Flint watertesting plan,694377292676489221,1681,1.0,28
8017,US Attorneys Office probes Flint water crisis  politics,684443079810535425,1681,1.0,28
8018,Criminal charges filed in Flint Michigan water crisis media  environment,722823469369393154,1681,1.0,28
8019,City Of Flint Vs State Of Michigan  BlackMattersUS FlintWaterCrisis ,716508549606551552,1681,1.0,28
8020,Governor Flint mayor to discuss water crisis  news,685097822094426112,1682,1.0,28
8021,Michigan governor devotes speech to Flint water crisis  politics,689711144303374336,1682,1.0,28
8022,Live video Gov Snyder addresses Flint water crisis Flint Water Interagency Coordinating Committee  breaking,686644435350728704,1682,1.0,28
8023,City says Uber logged 12 million rides in NOLA last year  politics,702204136633176066,1683,0.0,0
8024,Turnout for Los Angeles County election expected at around 12 percent  ,839324596788674560,1683,0.0,0
8025,NBC12 RVA Sports Network Big12 Week of September 12 ,775471177686929408,1683,0.0,0
8026,SanFrancisco Bay firstofitskind 12 parcel tax proposed for all nine Bay Area counties  ,687364019234078720,1683,0.0,0
8027,Diaz raps four hits as Cardinals rout Braves 100  ,860721808923865088,1684,0.0,0
8028,Contreras slam fuels Cubs 128 win over Reds  ,855907669336522756,1684,0.0,0
8029,Scooter Gennett hits 4 homers drives in 10 runs as Reds rout Cards 131  ,872278984695967744,1684,0.0,0
8030,Chris Taylor and Zach Shank each have four hits as Tacoma Rainiers rout Las Vegas 91  sports,740066608266153984,1684,0.0,0
8031,China upset by US Republican platform on South China Sea Tibet  world news,755940200581169152,1685,1.0,22
8032,US China spar over North Korea South China Sea  politics,692313683637211137,1685,1.0,22
8033,China sanguine as TrumpXi bromance sours over North Korea Taiwan ,880813863293394944,1685,1.0,22
8034,China strongly condemns US for sending warship near island  business news,693624158811369472,1685,1.0,22
8035,ThingsThatDisturbMe pineapple on pizza,793080812031897600,1686,0.0,0
8036,DontTellAnyoneBut I like pineapple on pizza,763382272464523264,1686,0.0,0
8037,ReasonsDatesFail she ordered a pineapple pizza,736588243789979648,1686,0.0,0
8038,ICantBeUrFriendBecause you dont like pineapple on pizza,768015318123999232,1686,0.0,0
8039,Puzder has withdrawn from consideration to be labor secretary  ,831971670789410818,1687,0.0,0
8040,US Labor Dept nominee Puzder withdraws in blow to Trump ,832209565794070528,1687,0.0,0
8041,Puzder withdraws nomination for labor secretary  ,831984002743619588,1687,0.0,0
8042,Andrew Puzder withdraws labor nomination throwing White House into more turmoil ,832035243506950146,1687,0.0,0
8043,Puzder withdraws from consideration to be labor secretary  ,831979221157285888,1687,0.0,0
8044,Andrew Puzder withdraws as nominee for secretary of labor ,831986084410163207,1687,0.0,0
8045,Corker Withdraws as Potential Trump VP Choice Washington Post  politics,750737429208850432,1687,0.0,0
8046,Thief steals blood delivery vehicle from MetroHealth Hospital  ,852112685676285952,1688,0.0,0
8047,Paramedic accused of stealing from dead patient  news,720297381271474177,1688,0.0,0
8048,Elderly man stole ambulance after leaving hospital cops  ,844548792049418242,1688,0.0,0
8049,New York emergency worker run over by stolen ambulance  ,842713732132356096,1688,0.0,0
8050,Aaron Hernandez kills himself in prison  ,854660177261449217,1689,0.0,0
8051,ExNFL star Aaron Hernandez found dead in prison cell  ,854664955999682561,1689,0.0,0
8052,ExNFL star Hernandez dead after hanging self in cell  ,854683080950517761,1689,0.0,0
8053,Bristol native former NFL star Aaron Hernandez found dead in prison cell  ,854756342015328259,1689,0.0,0
8054,After lockout at local HS student found dead  ,809524753031659524,1689,0.0,0
8055,Cubs lead Pirates 21  ,852978898497400837,1690,0.0,0
8056,Royals shut out White Sox 20 to take series  news,775092036068192256,1690,0.0,0
8057,MLB Arrietas winning streak ends at 20 as Cubs lose to Diamondbacks  sports,739641368511840256,1690,0.0,0
8058,Cubs seize 20 divisional series lead over Giants  sports,784968837854662657,1690,0.0,0
8059,Indians seize a 21 Series lead over the Cubs  sports,792229282055499776,1690,0.0,0
8060,Chicago Cubs lead NLDS 20 after beating San Francisco Giants ,784957531584024576,1690,0.0,0
8061,Syria  Turkish army kills 14 ISIL militants near Aleppo   ,737915472285437953,1691,1.0,26
8062,Turkish jets kill 13 PKK in northern Iraq   ,775339893270650880,1691,1.0,26
8063,Aleppo  Turkey says kills 51 ISIS militants in northern Syria  ,827796684008730625,1691,1.0,26
8064,Bomb in Baghdad suburb kills at least 13 police sources  world news,726327277559009281,1692,1.0,26
8065,Suicide bombing northeast of Baghdad kills 14 people sources  world news,704314133752057857,1692,1.0,26
8066,Turkey identifies 13 more dead from truck bomb blast in mainly Kurdish village  world news,732508288806346752,1692,1.0,26
8067,Blast kills 14 near Pakistan polio center ,687222847735869440,1692,1.0,26
8068,Suicide bombing northeast of Baghdad kills 14 people  world news,704319637060648960,1692,1.0,26
8069,Russia denies claims that Turkey shot down Russian warplane ,690611616786690048,1693,1.0,26
8070,Military source refutes claim of Syrian Army targeting humanitarian aid convoy in Aleppo countryside ,778221799452450816,1693,1.0,26
8071,White House refuses Benghazi questions for Obama Hypocrites  ,747873811731648512,1693,1.0,26
8072,Obama Rejects Claims US Had Advance Knowledge of Turkey Coup  politics,756552732329201664,1693,1.0,26
8073,Russian Defense Ministry denies US media claims on establishing military base in Palmyra ,732828037679591424,1693,1.0,26
8074,Syria denies accusations included in joint inquiry report of UN OPCW about chemical weapons ,791345980738117632,1693,1.0,26
8075,Russia refutes allegations that Russian warplane violated Turkish airspace ,693535948533936128,1693,1.0,26
8076,Russia rejects criticism of flyby near US Navy destroyer  news,721796190023471104,1693,1.0,26
8077,Obama urges Senate to pass Puerto Rico aid bill quickly  business,741582351289831424,1694,1.0,12
8078,House Democrats escalate effort to obtain Trump tax returns ,831563313284804610,1694,1.0,12
8079,Senate Dems continue fight to see Trumps tax returns after House setbacks ,837233589347577856,1694,1.0,12
8080,House conservatives urge rigorous debate on tax reform ,850179930897952769,1694,1.0,12
8081,Ohio senator urges quick action on Cincinnati VA probe  business news,700036403460059137,1694,1.0,12
8082,After delays House GOP moves forward to help Puerto Rico  business,733164436911874050,1694,1.0,12
8083,Trump Pushing Forward On Tax Reform After Healthcare Defeat  ,846371561015836672,1694,1.0,12
8084,Senate committee hearing an effort to push Dems to vote on their tax plan  ,857450022413225985,1694,1.0,12
8085,At Kentucky rally Trump urges Congress to deal with health care so he can take up taxes and trade ,843999820436193280,1694,1.0,12
8086,New Jersey OKs Bill Pressuring Trump To Disclose Tax Returns  ,842604216484954112,1694,1.0,12
8087, Trump WSJ Poll10pts behind Hillary15pts Bernie,698691438977138688,1695,1.0,13
8088,Clinton holds 15point advantage in VA according to latest poll ,787662738474479616,1695,1.0,13
8089,Clinton Takes 15Point Lead Over Trump in McClatchyMarist Poll  politics,761326772189171713,1695,1.0,13
8090,Chris Webber says its time for Pelicans to put more talent around Anthony Davis  sports,697202996405411840,1696,0.0,0
8091,New Orleans Pelicans start new year with fading playoff hopes lingering execution problems  sports,683009984796340224,1696,0.0,0
8092,You be the GM How should the Pelicans improve their point guard position  Poll  sports,727215136541315072,1696,0.0,0
8093,Chris Webber says its time for Pelicans to put more talent around Anthony Davis  news,697202991321841665,1696,0.0,0
8094,Orioles Chris Davis Looking For A Bigger Season In 2017  ,834413520963960832,1696,0.0,0
8095,New Orleans Pelicans must figure out how to win more road games after AllStar break Podcast  sports,699319888066654208,1696,0.0,0
8096,PD Man accused of stalking county attorney ,779498547070709761,1697,0.0,0
8097,Man accused of using gun to threaten woman leaving with her children NOPD ,780922221468409856,1697,0.0,0
8098,Men arrested for stalking threatening woman with gun at stop    ,777256166984298496,1697,0.0,0
8099,Man suspected of menacing stalking exgirlfriend North Ridgeville police  ,861894349155598337,1697,0.0,0
8100,Standoff ends with mans arrest after threatening women with shotgun ,704059581282975744,1697,0.0,0
8101,PD Missing woman threatened by boyfriend  ,852228412966096896,1697,0.0,0
8102,Suspect wanted on suspicion of brandishing gun at girlfriend NOPD ,783044130733600768,1697,0.0,0
8103,Police officer charged accused of assaulting his wife  ,872344965724209152,1697,0.0,0
8104,Man pulls gun on woman after she rejects his advances  ,802575959337664513,1697,0.0,0
8105,IfIWereACop my life would probably end like this ,686555507591622656,1698,0.0,0
8106,IfIWereACop I would be fired in the end of month after not making enough arrests quota,686552259170271232,1698,0.0,0
8107,IfIWereACop I would be dead ,686555813486419968,1698,0.0,0
8108,IfIWereACop I would a legal alcoholic,686554156430135296,1698,0.0,0
8109,IfIWereACop I would be like ,686557951973261313,1698,0.0,0
8110,IfIWereACop I would drink a lot,686553813986197504,1698,0.0,0
